DEPARTMENT_ID,LAST_RANK,PREDICTED_LAST_RANK,FIRST_RANK,PREDICTED_FIRST_RANK,Mean_Actual,Mean_Predicted
202512533,1622311,1600039.8,867760,871006.06,1245035.5,1235522.9
202512569,202717,204313.36,170468,172941.05,186592.5,188627.2
202512578,988155,1072352.6,394679,445044.94,691417.0,758698.75
202512596,144337,144318.6,136773,134133.55,140555.0,139226.06
202512603,585409,591375.9,340417,342737.28,462913.0,467056.56
202512648,745274,736415.44,102255,101475.17,423764.5,418945.3
202590196,5671,5220.6357,4151,3622.7505,4911.0,4421.6934
202590197,76175,75849.59,17954,17710.697,47064.5,46780.145
202590229,20794,20931.486,8608,8577.28,14701.0,14754.383
202590230,714582,687386.75,332793,353016.84,523687.5,520201.8
202590231,1233937,1228601.6,364300,369932.75,799118.5,799267.2
202590232,60800,61826.324,46145,46530.453,53472.5,54178.39
202590233,2355,2478.0518,463,469.6067,1409.0,1473.8292
202590234,782651,778289.1,20251,20484.588,401451.0,399386.84
202590237,95489,95367.875,58526,57202.07,77007.5,76284.97
202590238,439640,442654.62,126774,129742.59,283207.0,286198.62
202590239,111410,114254.62,56062,55630.617,83736.0,84942.62
202590240,1122525,1132029.8,422474,432455.38,772499.5,782242.56
202590241,74649,76663.81,55176,55410.137,64912.5,66036.98
202590242,900795,899872.56,415182,420026.84,657988.5,659949.7
202590243,7876,8121.9067,2855,2896.3738,5365.5,5509.14
202590245,6969,6886.7754,2265,2398.5413,4617.0,4642.658
202590246,314778,313701.8,53690,53555.97,184234.0,183628.89
202610033,18453,19573.254,14520,14268.965,16486.5,16921.11
202610051,178025,177510.56,149230,148826.83,163627.5,163168.69
202610112,132594,133019.9,106609,105677.85,119601.5,119348.875
202610157,45499,47157.996,28228,29015.848,36863.5,38086.92
202610184,146472,146501.3,116766,118891.85,131619.0,132696.58
202610218,958614,999342.3,355177,384207.66,656895.5,691775.0
202650601,542029,533529.8,146547,148947.1,344288.0,341238.44
202650607,247498,245076.88,216147,223569.9,231822.5,234323.39
202650608,965013,989704.25,375115,413551.97,670064.0,701628.1
202650610,229580,228352.84,208701,214203.78,219140.5,221278.31
202650611,333641,330293.78,252495,257020.95,293068.0,293657.38
202650613,272186,268922.44,238381,240499.67,255283.5,254711.06
202650614,890082,927387.25,382379,409759.22,636230.5,668573.25
202650615,348225,342943.9,249735,259834.73,298980.0,301389.3
202650616,1130324,1141354.5,479060,508560.94,804692.0,824957.75
202650623,184707,181911.73,149203,146844.98,166955.0,164378.36
202650630,393339,391026.62,246969,235935.02,320154.0,313480.8
202650632,340401,334663.34,215580,211732.45,277990.5,273197.9
202710086,91500,91830.75,78153,77940.875,84826.5,84885.81
202710102,125089,127402.51,98807,98919.65,111948.0,113161.08
202710129,77760,79176.88,55743,56683.184,66751.5,67930.03
202710165,178356,181047.58,126269,131658.88,152312.5,156353.22
202710386,222843,225060.1,178566,182869.45,200704.5,203964.78
202711145,228420,232413.22,164512,168456.55,196466.0,200434.88
202711181,171383,174385.73,111770,116213.92,141576.5,145299.83
202711657,176102,174211.7,142485,145675.95,159293.5,159943.83
202711666,1005646,1007493.44,502178,520488.1,753912.0,763990.75
202711887,106884,107768.86,94955,95423.914,100919.5,101596.39
202712346,33872,33651.88,25521,25337.89,29696.5,29494.885
202712373,1084107,1090551.5,1084107,1035561.44,1084107.0,1063056.5
202712391,243087,239799.53,205697,212872.95,224392.0,226336.25
202712407,754746,755744.9,325136,342040.12,539941.0,548892.5
202790355,46547,46654.96,45092,44855.535,45819.5,45755.25
202790464,65597,66063.69,41283,41458.49,53440.0,53761.086
202790481,39645,40830.902,34865,34556.68,37255.0,37693.79
202790482,76772,77382.5,75175,75361.305,75973.5,76371.91
202790510,165395,168026.08,157282,162017.72,161338.5,165021.9
202790516,36571,36722.645,26465,26326.104,31518.0,31524.375
202790519,100108,96797.41,58267,57723.34,79187.5,77260.375
202790521,218723,221617.12,187103,195602.42,202913.0,208609.78
202790522,243522,238148.14,225609,219288.11,234565.5,228718.12
202790523,1121497,1230250.1,684892,748995.25,903194.5,989622.7
202790524,256371,254993.81,234173,242458.77,245272.0,248726.28
202790525,1590529,1622056.2,487449,505202.28,1038989.0,1063629.2
202790526,268665,275835.62,252512,264740.28,260588.5,270287.94
202790529,141116,143017.8,112307,117258.74,126711.5,130138.266
202790531,307234,310803.47,267321,271117.47,287277.5,290960.47
202790532,980659,1062891.9,608280,706149.5,794469.5,884520.7
202790533,259388,251535.11,249081,245988.7,254234.5,248761.9
202790535,264456,260493.97,222618,229123.11,243537.0,244808.53
202790536,1260130,1343106.5,607153,673851.7,933641.5,1008479.1
202790537,625816,601635.25,538099,554259.2,581957.5,577947.25
202790538,175346,177122.3,166883,166949.02,171114.5,172035.66
202790539,537763,543695.4,259143,267039.94,398453.0,405367.66
202790541,185421,189233.38,166142,169074.44,175781.5,179153.9
202790542,676775,684533.2,210695,221666.17,443735.0,453099.7
202790543,292223,290064.72,279473,277414.0,285848.0,283739.38
202790544,1145679,1273824.5,532684,627540.2,839181.5,950682.4
202790545,244348,246798.67,142447,149081.95,193397.5,197940.31
202790546,978496,1057320.2,617854,706136.7,798175.0,881728.5
202790547,333734,333193.97,294230,292874.66,313982.0,313034.3
202790548,1525834,1513497.9,703631,727450.1,1114732.5,1120474.0
202790549,360333,363477.47,317455,318854.7,338894.0,341166.06
202790551,295053,294329.0,217528,223793.25,256290.5,259061.12
202790555,119203,118885.5,94591,95600.26,106897.0,107242.875
202790570,303977,304362.94,228228,234791.62,266102.5,269577.28
202790571,1576641,1551595.6,355339,370317.88,965990.0,960956.75
202790572,29539,28979.703,20143,20901.305,24841.0,24940.504
202790573,21559,21273.6,775,800.4685,11167.0,11037.034
202790575,82183,83484.16,452,647.7337,41317.5,42065.945
202790577,188687,190207.69,169941,177512.77,179314.0,183860.22
202790578,1080504,1092689.8,464731,481514.16,772617.5,787101.94
202790579,18099,18907.418,15562,15802.307,16830.5,17354.863
202790580,117710,119477.79,24841,24186.81,71275.5,71832.3
202790581,107951,110185.44,78934,77795.17,93442.5,93990.305
202790584,125209,124651.36,110414,108432.164,117811.5,116541.766
202790586,74571,75460.836,62754,62701.457,68662.5,69081.15
202790588,125665,124838.25,86338,87583.695,106001.5,106210.97
202790589,948324,961297.3,302987,313780.22,625655.5,637538.75
202910287,38514,39115.508,19650,19805.803,29082.0,29460.656
202910675,52734,53206.477,48484,48984.95,50609.0,51095.71
202910736,3094,3115.8958,1643,1915.0391,2368.5,2515.4673
202910763,19538,19569.838,13717,13830.386,16627.5,16700.111
202910799,111063,111889.24,29433,28368.525,70248.0,70128.88
202911001,37312,38397.21,34304,34021.336,35808.0,36209.273
202911425,72973,74161.94,54938,55113.95,63955.5,64637.945
202911434,1596514,1522653.5,200092,207490.28,898303.0,865071.9
202911497,180166,178682.67,96586,100664.65,138376.0,139673.66
202911504,1268678,1248916.1,743740,765572.06,1006209.0,1007244.1
202990166,189327,186510.58,133129,131191.0,161228.0,158850.78
202990168,19659,20355.256,15627,15941.739,17643.0,18148.498
202990169,1134806,1137843.1,123702,121537.91,629254.0,629690.5
202990170,213966,213825.78,187885,195672.39,200925.5,204749.1
203010054,148871,152667.14,39789,36985.336,94330.0,94826.234
203010063,14318,14673.049,8304,8293.072,11311.0,11483.061
203010106,707831,722480.44,215140,217281.53,461485.5,469881.0
203010115,142141,140210.38,100622,107682.35,121381.5,123946.36
203010124,1279660,1267783.1,209589,213192.73,744624.5,740487.94
203010133,74854,74933.664,23239,22649.904,49046.5,48791.785
203010142,1387479,1428896.6,356969,328396.38,872224.0,878646.5
203010169,52003,51724.906,30890,31309.637,41446.5,41517.273
203010187,23217,23109.764,7030,6977.3037,15123.5,15043.533
203010203,1674881,1634148.4,844288,839500.06,1259584.5,1236824.2
203010212,189016,194054.31,83003,81524.1,136009.5,137789.2
203010239,729256,750686.5,506342,528482.44,617799.0,639584.5
203010248,161422,160820.06,116836,117744.07,139129.0,139282.06
203010257,1227677,1257268.2,606333,626548.7,917005.0,941908.5
203010266,771366,774679.9,201420,199197.84,486393.0,486938.88
203010275,160910,164836.95,134132,136364.67,147521.0,150600.81
203010309,117752,111543.09,37435,39137.56,77593.5,75340.33
203010363,90406,90842.37,61987,63380.887,76196.5,77111.625
203010399,157294,159992.31,97239,100039.984,127266.5,130016.15
203010451,86708,85711.11,47716,49417.527,67212.0,67564.32
203010487,741656,748436.2,194430,198887.1,468043.0,473661.62
203010503,752266,764114.7,199776,207101.61,476021.0,485608.16
203010751,1114386,1136643.6,174663,168518.58,644524.5,652581.1
203010866,462008,470237.84,224647,229771.03,343327.5,350004.44
203010875,138570,139682.25,130618,129610.14,134594.0,134646.19
203010936,102003,99380.52,90672,90486.734,96337.5,94933.625
203010963,888577,894459.2,235243,237752.84,561910.0,566106.0
203011061,19210,19324.812,10736,10499.21,14973.0,14912.012
203011104,103235,104329.68,91358,91608.836,97296.5,97969.26
203011176,134940,134942.12,78304,79210.34,106622.0,107076.234
203011255,89820,90230.97,62216,63606.45,76018.0,76918.71
203011352,126159,124874.69,94937,95895.93,110548.0,110385.31
203011361,952778,952973.56,268836,283963.2,610807.0,618468.4
203011413,47291,46281.11,22143,22234.729,34717.0,34257.918
203011519,210963,208738.08,185539,193755.3,198251.0,201246.69
203011528,790803,794311.9,360168,377190.2,575485.5,585751.0
203011555,225920,221932.69,201694,210609.5,213807.0,216271.1
203011564,924126,924325.1,365377,410818.03,644751.5,667571.56
203090122,14540,14320.704,4195,4458.071,9367.5,9389.388
203090125,13728,13198.222,10571,10704.082,12149.5,11951.152
203090127,69956,69173.94,17376,16976.79,43666.0,43075.363
203090132,163405,165310.66,149432,157937.83,156418.5,161624.25
203090139,134757,137192.47,73654,78352.336,104205.5,107772.41
203090160,874295,877004.0,200274,194217.98,537284.5,535611.0
203090161,17559,17321.291,9770,9815.998,13664.5,13568.645
203090163,787152,782491.06,655688,628795.8,721420.0,705643.44
203090164,186492,194250.95,82892,80932.19,134692.0,137591.56
203090166,640714,650537.8,385018,381527.6,512866.0,516032.7
203090167,158248,161276.22,51588,56760.16,104918.0,109018.19
203090168,1318118,1349037.2,216644,221442.4,767381.0,785239.8
203090169,723618,715817.6,304082,313744.9,513850.0,514781.25
203090170,142988,144109.27,53259,54490.44,98123.5,99299.85
203090175,656925,653178.0,291562,300682.2,474243.5,476930.1
203110026,26792,26953.8,20499,20202.969,23645.5,23578.385
203110035,363,316.6986,33,32.17638,198.0,174.4375
203110053,45500,46140.832,36012,36362.918,40756.0,41251.875
203110105,104932,106579.35,94645,94048.3,99788.5,100313.83
203110114,150952,150975.16,104606,106697.625,127779.0,128836.39
203110123,111439,113857.81,58332,58349.33,84885.5,86103.57
203110132,196914,193117.94,170199,176462.39,183556.5,184790.16
203110211,16012,15952.645,184,246.06317,8098.0,8099.354
203110308,170475,171759.27,111820,116094.51,141147.5,143926.89
203110326,151854,154914.03,123284,120660.414,137569.0,137787.22
203110353,31633,31590.35,20748,20276.822,26190.5,25933.586
203110398,42372,43285.67,17055,17283.27,29713.5,30284.47
203110405,86159,85385.09,37737,37507.285,61948.0,61446.188
203110414,220648,214988.84,201909,210228.44,211278.5,212608.64
203110477,31,68.70584,3,10.163156,17.0,39.434498
203110486,26161,26566.469,15876,15528.971,21018.5,21047.719
203110511,156671,155302.19,141215,141209.56,148943.0,148255.88
203110529,284697,278035.9,5410,5546.7627,145053.5,141791.33
203110547,67656,67874.16,60063,60900.004,63859.5,64387.08
203110556,157158,163794.56,127475,125690.49,142316.5,144742.53
203110583,112107,112160.61,91375,89135.35,101741.0,100647.984
203110617,23476,22854.744,9167,9374.292,16321.5,16114.518
203110644,89467,89273.68,47342,47542.24,68404.5,68407.96
203110671,85744,84544.9,58654,60825.305,72199.0,72685.1
203110689,47080,47148.867,26821,27396.77,36950.5,37272.82
203110698,212465,214697.28,74174,71790.164,143319.5,143243.72
203110714,219255,217297.7,159065,159999.94,189160.0,188648.81
203110838,21546,22317.117,13707,13892.362,17626.5,18104.74
203110856,96255,98283.23,75780,76549.766,86017.5,87416.5
203110883,90482,88719.53,72367,73020.5,81424.5,80870.016
203110917,41081,42121.26,27477,27912.693,34279.0,35016.977
203110935,16190,15641.88,4831,4710.159,10510.5,10176.02
203110953,144559,143260.23,113691,113130.03,129125.0,128195.13
203110989,240656,238307.4,157152,161979.72,198904.0,200143.56
203111015,218590,213520.73,154155,152423.89,186372.5,182972.31
203111033,195421,195820.44,133441,132950.16,164431.0,164385.3
203111087,404727,402841.72,201434,203067.03,303080.5,302954.38
203111112,86006,84766.84,34643,34224.24,60324.5,59495.54
203111209,13375,13284.907,8198,8162.6,10786.5,10723.754
203111236,8181,7841.8657,6016,5860.8857,7098.5,6851.376
203111263,9232,9162.094,6621,6529.164,7926.5,7845.629
203111299,9694,9477.814,1856,1832.2969,5775.0,5655.0557
203111306,56905,57772.3,34109,34385.664,45507.0,46078.984
203111315,11237,11340.876,5044,5259.5874,8140.5,8300.231
203111342,24623,23952.162,12243,12271.746,18433.0,18111.953
203111378,11206,10048.523,6,22.158699,5606.0,5035.3413
203111403,5917,6105.964,3311,3570.9167,4614.0,4838.4404
203111439,141522,140348.56,119079,122108.47,130300.5,131228.52
203111466,157208,157161.62,136626,136673.75,146917.0,146917.69
203111493,71779,69969.8,39084,38879.266,55431.5,54424.53
203111572,85601,85987.1,49727,51168.715,67664.0,68577.91
203111599,7644,8081.377,2564,2505.9753,5104.0,5293.6763
203111615,220235,218851.45,172277,179038.5,196256.0,198944.97
203111651,127556,128479.04,79895,81085.16,103725.5,104782.09
203111678,14524,14575.874,3957,3945.6052,9240.5,9260.739
203111696,79040,78631.85,72473,72958.9,75756.5,75795.375
203111739,65582,67689.086,46862,47803.254,56222.0,57746.17
203111757,171286,169123.14,28166,28181.006,99726.0,98652.07
203111793,275810,275562.2,224768,221756.67,250289.0,248659.44
203190045,102868,98856.555,88716,86328.42,95792.0,92592.484
203190076,108660,107661.61,86997,87586.62,97828.5,97624.11
203190080,130119,127627.0,85086,85632.34,107602.5,106629.67
203190100,43475,44644.832,32062,31543.416,37768.5,38094.125
203190102,130236,130809.33,101621,105203.92,115928.5,118006.625
203190104,251245,253841.3,122777,124895.414,187011.0,189368.36
203190106,162418,164372.45,146264,146615.62,154341.0,155494.03
203190108,119481,119292.43,93892,93396.7,106686.5,106344.56
203190110,146775,148795.31,125313,123288.44,136044.0,136041.88
203190112,82985,83498.57,50454,49341.613,66719.5,66420.09
203210025,12158,12194.974,4050,4176.7783,8104.0,8185.876
203210113,127525,128302.23,89158,90625.95,108341.5,109464.09
203210149,51152,51416.973,32252,32278.691,41702.0,41847.832
203210185,12844,12738.53,2576,2581.481,7710.0,7660.006
203210194,185075,178682.33,41960,42021.836,113517.5,110352.08
203210228,76835,77740.88,10840,11024.691,43837.5,44382.79
203210237,270136,274252.12,111481,120265.56,190808.5,197258.84
203210264,101170,99169.49,93932,92369.266,97551.0,95769.375
203210307,54212,54223.727,26777,26617.115,40494.5,40420.42
203210325,308527,310779.44,121134,127204.98,214830.5,218992.2
203210343,97157,97491.31,37003,36805.496,67080.0,67148.41
203210352,935848,962326.5,130144,134313.39,532996.0,548319.94
203210388,140506,140596.67,107863,110874.71,124184.5,125735.69
203210397,221843,219981.42,205405,216684.12,213624.0,218332.78
203210413,1667895,1624805.9,506105,515675.28,1087000.0,1070240.6
203210449,19412,19933.83,2067,2068.336,10739.5,11001.083
203210458,10448,10521.293,853,883.9309,5650.5,5702.612
203210476,542285,521659.88,29692,26171.098,285988.5,273915.5
203210485,229498,226029.11,34938,34516.168,132218.0,130272.64
203210573,35666,36174.82,9833,9628.343,22749.5,22901.582
203210591,534171,536588.4,175079,177507.86,354625.0,357048.12
203210679,76789,79387.16,52764,52644.547,64776.5,66015.85
203210731,28872,28768.848,11623,11516.837,20247.5,20142.842
203210837,58550,58856.8,31151,30425.975,44850.5,44641.387
203210864,142819,141440.17,116739,113232.9,129779.0,127336.53
203210882,983179,986638.6,365145,353768.4,674162.0,670203.5
203210891,160693,160927.3,129425,130824.05,145059.0,145875.67
203210916,685633,679131.6,190807,189189.34,438220.0,434160.5
203210934,202611,201949.78,187584,196381.86,195097.5,199165.81
203210952,185341,186049.58,130948,136378.84,158144.5,161214.22
203211014,115082,112724.766,19996,19692.922,67539.0,66208.84
203211068,212535,214707.31,194526,202199.16,203530.5,208453.23
203211086,1632222,1611529.8,608796,651099.5,1120509.0,1131314.6
203211095,18919,18903.613,15054,15050.145,16986.5,16976.879
203211129,3329,3408.488,550,517.35156,1939.5,1962.9198
203211138,84648,85741.03,66954,67627.914,75801.0,76684.47
203211165,9430,9708.541,3784,4104.711,6607.0,6906.626
203211235,87232,89355.02,59173,59887.02,73202.5,74621.02
203211244,198807,203110.8,97412,97347.95,148109.5,150229.38
203211277,218621,223931.17,117654,124145.73,168137.5,174038.45
203211283,4514,5362.115,2921,2860.8354,3717.5,4111.4756
203211285,771195,751702.3,32637,30749.604,401916.0,391225.97
203211289,209726,212149.84,118314,125192.234,164020.0,168671.03
203211291,185045,186181.45,92876,94988.36,138960.5,140584.9
203211292,732357,738661.3,215291,208091.31,473824.0,473376.3
203211293,128282,126291.875,92422,92530.96,110352.0,109411.42
203211294,614745,623117.56,169227,169538.0,391986.0,396327.78
203211295,26399,25836.498,21937,21956.172,24168.0,23896.336
203211298,166725,166524.77,19975,18973.025,93350.0,92748.9
203211299,128112,127291.5,83685,84788.83,105898.5,106040.164
203211300,662280,641963.2,333980,354225.16,498130.0,498094.2
203211302,21423,21291.562,15857,15862.177,18640.0,18576.87
203211303,675180,694118.5,88434,89673.02,381807.0,391895.75
203410023,128787,129959.305,80697,82045.586,104742.0,106002.445
203410041,171781,171444.39,132477,141713.72,152129.0,156579.06
203410059,998135,1022387.6,354869,360412.3,676502.0,691400.0
203410068,77238,78987.66,480,458.6663,38859.0,39723.16
203410086,23695,24085.62,8810,8847.55,16252.5,16466.584
203410129,3147,3532.004,198,214.92741,1672.5,1873.4657
203410147,83879,85506.836,45492,45121.418,64685.5,65314.125
203410165,83040,84567.805,63303,62618.156,73171.5,73592.984
203410208,151593,151236.27,1992,1935.9661,76792.5,76586.12
203410289,78875,78930.125,56144,57329.047,67509.5,68129.586
203410323,480744,492009.6,207043,210801.2,343893.5,351405.4
203410359,416357,414638.38,192500,204528.0,304428.5,309583.2
203410483,627055,632990.0,222042,225973.72,424548.5,429481.88
203410562,88837,92275.49,73161,74536.74,80999.0,83406.12
203410571,1589221,1548504.6,388474,405662.6,988847.5,977083.6
203410598,115287,115131.74,59197,60233.9,87242.0,87682.82
203410623,86875,88263.305,60004,62697.75,73439.5,75480.53
203410729,5906,6280.393,1131,1204.8336,3518.5,3742.6133
203410765,163030,164476.27,109570,110774.625,136300.0,137625.44
203410774,1275019,1247494.9,229122,238515.22,752070.5,743005.06
203410889,272395,270664.06,204067,208770.92,238231.0,239717.5
203411039,470596,471422.38,146407,147355.77,308501.5,309389.06
203411127,124049,122835.19,114705,112249.85,119377.0,117542.516
203411163,165362,166718.31,139013,146141.27,152187.5,156429.78
203411172,424027,422745.44,227007,230920.14,325517.0,326832.78
203411312,149426,148826.97,90002,96874.055,119714.0,122850.516
203411339,517735,540053.7,203929,209111.08,360832.0,374582.38
203411366,4012,4627.902,113,113.51939,2062.5,2370.7107
203490145,172664,169510.19,87710,87378.29,130187.0,128444.234
203490148,167073,169480.12,162521,164163.31,164797.0,166821.72
203490149,721720,695114.8,303343,318043.22,512531.5,506579.0
203490151,559482,556291.6,416049,413753.16,487765.5,485022.38
203490153,1013725,1005809.56,179119,175878.56,596422.0,590844.06
203510022,18246,19332.812,13959,13688.357,16102.5,16510.586
203510049,31577,32190.584,12502,12417.811,22039.5,22304.197
203510067,25986,25708.66,6383,6328.3604,16184.5,16018.51
203510085,87475,86472.3,41745,40488.156,64610.0,63480.227
203510119,300423,304290.1,162025,168792.97,231224.0,236541.53
203510128,16080,16296.697,4736,4930.587,10408.0,10613.643
203510164,84581,86364.82,55147,54703.19,69864.0,70534.01
203510173,607030,598328.6,300555,311803.38,453792.5,455066.0
203510182,63725,62139.383,6128,6233.0977,34926.5,34186.242
203510225,85573,87910.81,61427,64423.598,73500.0,76167.2
203510261,4159,4411.121,1537,1628.0137,2848.0,3019.5674
203510304,10263,10231.41,4985,5308.862,7624.0,7770.1357
203510349,40648,41393.89,26070,27304.666,33359.0,34349.277
203510367,49032,50340.87,28779,28305.152,38905.5,39323.01
203510401,8836,8664.652,1099,1157.0782,4967.5,4910.865
203510473,2177,2404.7646,1554,1703.7716,1865.5,2054.268
203510491,477747,487008.9,33273,34984.98,255510.0,260996.94
203510516,463096,469447.9,77439,77535.336,270267.5,273491.62
203510525,735279,734210.0,14677,15828.824,374978.0,375019.4
203510561,78303,77176.36,59845,60874.11,69074.0,69025.234
203510597,309461,309644.9,174651,178665.12,242056.0,244155.02
203510613,1446973,1392212.1,97399,84640.5,772186.0,738426.3
203510631,390683,390421.88,41533,43828.637,216108.0,217125.25
203510649,497510,494331.6,158590,164901.58,328050.0,329616.6
203510658,528605,529265.75,153284,152664.38,340944.5,340965.06
203510676,87433,83674.34,28206,27129.92,57819.5,55402.133
203510694,128409,128836.46,56887,60018.066,92648.0,94427.266
203510701,157534,160303.27,44861,44533.164,101197.5,102418.22
203510719,284221,284890.34,94051,94348.62,189136.0,189619.48
203510791,18560,19011.299,2380,2460.435,10470.0,10735.867
203510807,109916,109499.61,21485,21044.48,65700.5,65272.047
203510843,4994,5082.6167,2862,3024.041,3928.0,4053.3289
203510852,830403,823195.1,49160,52611.973,439781.5,437903.56
203510879,32580,32908.918,24689,25206.365,28634.5,29057.64
203510888,167688,164351.61,40979,41081.668,104333.5,102716.64
203510976,291631,297471.2,138551,140319.66,215091.0,218895.42
203511153,111121,111770.54,92310,93065.86,101715.5,102418.2
203511241,128339,130478.91,109258,111704.58,118798.5,121091.74
203511259,319234,317030.56,189709,196887.98,254471.5,256959.28
203511338,52095,52807.215,48197,47912.34,50146.0,50359.777
203511347,39838,40650.23,29266,28769.37,34552.0,34709.8
203511356,283393,275305.28,85857,84995.69,184625.0,180150.48
203511374,71934,71697.66,59491,60666.625,65712.5,66182.14
203511408,198203,204803.4,99369,101531.805,148786.0,153167.61
203511435,44952,46544.88,35240,35313.63,40096.0,40929.254
203511444,267744,271888.53,163359,171885.11,215551.5,221886.81
203511453,22125,22230.213,6581,6698.146,14353.0,14464.18
203511471,297016,295085.6,77034,77611.32,187025.0,186348.45
203511489,171446,172179.44,45295,45012.25,108370.5,108595.84
203511532,140415,141306.3,69790,69544.09,105102.5,105425.195
203590149,1165,1176.2474,598,647.57935,881.5,911.9134
203590150,294860,292918.78,2210,2181.631,148535.0,147550.2
203590168,3822,3453.3691,1562,1719.3492,2692.0,2586.3591
203590169,51867,53405.3,10201,10259.299,31034.0,31832.3
203590170,1863,1839.395,343,313.5467,1103.0,1076.4708
203590171,475105,474922.72,10922,11396.174,243013.5,243159.45
203590174,23324,23377.95,9615,9478.375,16469.5,16428.162
203590175,394876,394180.72,69909,69248.66,232392.5,231714.69
203590180,138757,137701.19,93162,94909.31,115959.5,116305.25
203590181,376794,385454.38,238473,243449.73,307633.5,314452.06
203710083,11391,11631.764,1741,1715.791,6566.0,6673.7773
203710286,24264,24341.252,9291,9265.703,16777.5,16803.477
203710302,32248,32657.389,27181,26192.67,29714.5,29425.03
203710329,39741,40041.98,22955,23122.617,31348.0,31582.299
203710674,217360,216736.2,26396,25730.172,121878.0,121233.19
203710708,84761,84610.8,16140,16758.76,50450.5,50684.777
203710735,1086,1038.7993,732,841.9073,909.0,940.3533
203711081,81182,82542.695,70625,69377.625,75903.5,75960.16
203711406,45192,45420.49,33373,33141.707,39282.5,39281.098
203711415,800228,787449.8,174043,171351.06,487135.5,479400.44
203711503,1361,1199.3818,979,857.3513,1170.0,1028.3666
203711548,813,1036.1323,643,798.54205,728.0,917.33716
203711618,1272,1100.6777,610,606.762,941.0,853.71985
203790188,55923,57660.344,35594,35869.07,45758.5,46764.707
203790194,85496,87496.12,49781,49716.188,67638.5,68606.16
203790195,651395,628656.1,187405,191501.08,419400.0,410078.6
203790207,68030,66778.59,59376,60076.133,63703.0,63427.363
203790208,767513,751911.7,95939,92487.555,431726.0,422199.62
203851837,32745,32819.746,20473,21089.465,26609.0,26954.605
203851838,133882,133024.98,35520,33638.242,84701.0,83331.61
203851840,1279886,1271731.9,374632,393921.78,827259.0,832826.8
203851841,134586,134732.27,118160,113284.96,126373.0,124008.61
203851843,347416,347265.84,213213,221072.94,280314.5,284169.38
203851851,281213,279646.6,173409,168023.5,227311.0,223835.05
203851854,309286,309399.6,245664,245717.66,277475.0,277558.62
203851857,270915,271672.62,214463,214797.84,242689.0,243235.23
203851860,77194,77677.89,29781,30079.492,53487.5,53878.69
203851861,1315842,1309545.9,147289,148729.77,731565.5,729137.8
203851876,219235,228431.9,191257,202198.58,205246.0,215315.25
203851879,612458,609021.0,511177,510999.06,561817.5,560010.0
203851880,147251,147792.61,71515,69367.305,109383.0,108579.95
203851882,523073,521587.75,169480,151403.97,346276.5,336495.88
203851892,30726,30062.486,24569,24391.68,27647.5,27227.082
203851893,131074,129422.52,34026,33119.273,82550.0,81270.9
203851894,175238,176075.25,151062,146408.69,163150.0,161241.97
203851897,42615,42534.83,38594,37965.605,40604.5,40250.22
203851898,284962,290718.0,152042,150772.7,218502.0,220745.34
203851899,1188692,1179468.8,422080,394001.44,805386.0,786735.1
203851900,129183,129103.98,81630,81757.99,105406.5,105430.984
203851901,482648,484776.8,203726,200716.33,343187.0,342746.56
203851906,332433,321357.06,302513,294779.28,317473.0,308068.2
203910018,67,201.94846,66,251.72054,66.5,226.8345
203910027,45969,45205.625,587,519.5566,23278.0,22862.59
203910036,2083,1864.4901,939,956.2693,1511.0,1410.3796
203910045,62608,62560.316,19681,19545.105,41144.5,41052.71
203910054,254,293.69003,198,132.12656,226.0,212.9083
203910099,2544,2727.1887,1585,1591.3585,2064.5,2159.2737
203910106,28506,28694.7,7054,6920.245,17780.0,17807.473
203910115,1234,963.5164,129,103.14999,681.5,533.3332
203910124,330579,327317.03,1009,775.6233,165794.0,164046.33
203910133,630,582.1027,28,33.037334,329.0,307.57004
203910169,670,861.7666,666,214.50876,668.0,538.1377
203910178,53440,52207.414,1946,2159.0867,27693.0,27183.25
203910187,43,157.60764,43,157.11386,43.0,157.36075
203910196,6237,6504.6045,713,687.69867,3475.0,3596.1516
203910266,240579,234142.05,562,695.97705,120570.5,117419.016
203910275,94,211.8986,8,19.577604,51.0,115.738106
203910293,207479,205881.27,275,550.03406,103877.0,103215.65
203910309,277,260.63474,6,6.5777574,141.5,133.60625
203910327,321549,315610.62,648,776.37134,161098.5,158193.5
203910336,651,440.71732,105,67.02598,378.0,253.87164
203910354,77845,74220.875,158,56.197063,39001.5,37138.535
203910363,122,100.24996,39,62.592094,80.5,81.42103
203910381,223399,212954.78,1010,66.90464,112204.5,106510.84
203910399,386,255.37662,93,45.356018,239.5,150.36632
203910415,81212,78049.62,808,776.03595,41010.0,39412.83
203910424,758,938.8536,76,79.9561,417.0,509.40485
203910442,103928,103902.62,3275,3047.4119,53601.5,53475.016
203910451,2140,2028.2281,1152,1179.6632,1646.0,1603.9457
203910469,27337,27984.395,9191,9240.154,18264.0,18612.273
203910478,206137,202230.2,3453,2350.5474,104795.0,102290.375
203910487,1391,1266.191,466,363.6706,928.5,814.9308
203910557,1419,1141.4733,100,81.55573,759.5,611.5145
203910566,64663,64049.96,16782,16757.45,40722.5,40403.703
203910699,24,64.48489,4,10.9993105,14.0,37.742104
203910706,2887,2828.73,38,50.224075,1462.5,1439.477
203910715,306804,293837.62,213,744.13257,153508.5,147290.88
