DEPARTMENT_ID,SUM_CAPACITY,SUM_ENROLLMENT,FIELD_RATE,LAST_SCORE,LAST_RANK,FIRST_SCORE,FIRST_RANK,DEPARTMENT_POPULARITY,SCORE_DIFFERENCE,SCORE_RANGE_RATIO,SCORE_STABILITY,RANK_RANGE,RANK_RANGE_RATIO,RANK_STABILITY,AVERAGE_FIELD_RATE,FIELD_RATE_STABILITY,FIELD_RATE_TREND,CAPACITY_CHANGE_RATE,ENROLLMENT_CHANGE_RATE,UNIVERSITY_POPULARITY,UNIVERSITY_SCORE_AVG,UNIVERSITY_RANK_AVG,FIELD_RATE_CHANGE,LAST_RANK_CHANGE,FIRST_RANK_CHANGE,ROLLING_FIELD_RATE,ROLLING_SCORE_DIFF,ROLLING_RANK_RANGE,SCORE_EFFICIENCY,RANK_EFFICIENCY,SCORE_TREND,RANK_TREND
103690062,67,67,1.0,442.54258,44134,461.36404,30772,1.0,18.821460000000002,0.040795247067803554,5.761112563487771,13362,0.43422591966722995,4349.062308896789,1.0,0.0,0.0,0.0,0.0,0.9406703691666667,369.82912625,160240.4375,0.0,0.03232597305389229,-0.10471036629716912,1.0,14.212583333333308,10871.0,0.010453710064802646,0.6972402229573571,0.03896734983733452,-0.00757850983721912
103690063,52,52,1.0,390.93431,28258,431.64264,13429,1.0,40.70832999999999,0.09431026091398198,15.543015841838956,14829,1.1042519919577034,5103.011689189042,1.0,0.0,0.0,-0.16129032258064513,-0.16129032258064513,0.9406703691666667,369.82912625,160240.4375,0.0,-0.16834422273235627,0.3778986250769547,1.0,61.58507666666666,19924.666666666668,0.015275059806072615,0.4752282539457853,0.022940604823775284,0.16863379595169167
103690088,49,49,1.0,323.96402,209498,367.45976,66606,1.0,43.49574000000001,0.11836871607383624,13.770958870506446,142892,2.1453322523496383,40354.02996356126,1.0,0.0,0.0,0.16666666666666674,0.16666666666666674,0.9406703691666667,369.82912625,160240.4375,0.0,0.0,0.0,1.0,44.333950000000016,142871.66666666666,0.0017540012792484894,0.31793143609962865,0.0863940454825212,-0.15065312893101648
103690089,54,53,0.981481,223.48181,1197200,349.74623,126908,0.7488584474885844,126.26442000000003,0.36101724384563066,46.21819326193389,1070292,8.433605446465156,432346.6118685331,0.73288164,0.4218984843361588,9.754647936795912,0.2857142857142858,0.26190476190476186,0.9406703691666667,369.82912625,160240.4375,-0.018518999999999952,-0.012892097530086466,-0.605761912602087,0.993827,97.90369666666668,942399.0,0.0002921368443033746,0.10600400935516205,0.1837653206585114,-0.37075409268333415
103690102,16,16,1.0,278.09051,575381,343.42118,163280,0.9838709677419355,65.33067,0.19023483059489807,14.493871425434461,412101,2.523891474767271,78018.16817682062,0.984375,0.03124999999999999,0.001388888888888884,0.0,0.06666666666666665,0.9406703691666667,369.82912625,160240.4375,0.06666666666666665,-0.22976493266579212,-0.4023404185227618,0.9791666666666666,59.42324333333332,471069.3333333333,0.0005968587422942363,0.28377718416145126,0.015340796362641962,1.7777102897063315
103690109,77,77,1.0,304.09802,251900,401.14455,81448,1.0,97.04652999999996,0.24192408945852553,27.999999122600578,170452,2.092770847657401,58000.89505846727,1.0,0.0,0.0,0.06944444444444442,0.06944444444444442,0.9406703691666667,369.82912625,160240.4375,0.0,0.3786649006912479,-0.27406258634366343,1.0,65.40251333333332,111047.66666666667,0.0015924753870583564,0.3233346566097658,0.04448887737066257,0.015219900418404228
103710012,26,26,1.0,292.07583,292639,302.32532,257537,0.5181818181818182,10.24948999999998,0.033902188543122956,31.721421983708915,35102,0.13629886191110405,61884.8750931922,0.49523799999999996,0.42271137556197846,0.8179833020553563,0.23809523809523814,0.368421052631579,0.8988831891228071,322.3287142105263,268939.36842105264,0.10526304155125876,-0.023732873399098575,1.1516462951049768,0.7301586666666666,40.23542666666666,94252.33333333333,0.0010330998944091524,0.8800501641954763,0.07273503705534808,0.1926272662537606
103710021,32,31,0.96875,251.09816,521723,275.19692,365212,0.875,24.09875999999997,0.08756914866634398,50.00879557557029,156511,0.42854834999945235,99216.55422508887,0.8874328333333333,0.24559112782868733,0.1878357652779536,0.0,0.0,0.8988831891228071,322.3287142105263,268939.36842105264,0.0,0.35652700713984853,0.14233344906429957,0.9791666666666666,42.68521333333333,154593.33333333334,0.0005274770711661169,0.7000113086829601,0.03666150512785763,0.2627950926106906
103710039,42,42,1.0,259.28839,458673,270.42687,389830,0.8694267515923566,11.138480000000015,0.04118851059437997,16.64270907934883,68843,0.17659749121411897,45377.21332122544,0.8688271666666667,0.30352392529777067,0.45028489970414237,-0.2222222222222222,-0.1923076923076923,0.8988831891228071,322.3287142105263,268939.36842105264,0.03846149852071168,0.000604281014668473,0.17215313191571258,0.9876543333333334,20.893749999999994,103157.33333333333,0.0005895853254933253,0.8499083224868261,0.012647358932820466,0.17254640488799436
103710048,64,64,1.0,228.70858,1122754,289.29641,427809,0.8461538461538463,60.58782999999997,0.20943166906219118,28.505025052938464,694945,1.624428191085274,291144.65480101126,0.8014423,0.4267338304891587,6.009873891135531,1.0,1.064516129032258,0.8988831891228071,322.3287142105263,268939.36842105264,0.032258064516129004,0.0015432319022607999,-0.5342779664116752,0.9895833333333334,43.28819999999999,497159.6666666667,0.0002576667818596059,0.381035382639474,0.08377060870001889,0.10486028374748708
103710057,54,54,1.0,236.66853,1009705,265.09261,653141,0.8490566037735849,28.424079999999975,0.10722320776878683,6.581267592481707,356564,0.545921937223356,98466.91936889262,0.81538462,0.4128125393719551,2.769229800000293,0.6875,0.6875,0.8988831891228071,322.3287142105263,268939.36842105264,0.0,-0.042302749204452206,-0.16338518883815067,1.0,30.284936666666642,359704.0,0.000262544614516121,0.6468631927147038,0.008133367111666678,0.3330391468089116
