DEPARTMENT_ID,PREDICTED_LAST_RANK,PREDICTED_FIRST_RANK,Mean_Predicted
102590174,818247.7,537875.9,678061.75
102590176,276170.72,27455.78,151813.25
102590177,678388.5,405772.1,542080.3
102590225,228933.3,137003.53,182968.4
102590277,711999.5,371668.7,541834.1
102590280,567769.5,277539.7,422654.6
102590281,197872.84,123373.945,160623.39
102590282,279725.03,79011.54,179368.28
102590336,540814.94,287266.62,414040.78
102610016,36466.445,26108.746,31287.596
102610052,24469.152,1699.1217,13084.137
102610061,119730.67,52169.438,85950.055
102610079,87185.93,30250.578,58718.254
102610088,37515.086,6890.0737,22202.58
102610097,75019.83,20234.516,47627.17
102610113,455951.84,324645.34,390298.6
102610122,977595.6,341510.16,659552.9
102610131,416147.72,306067.78,361107.75
102610149,77396.375,32626.941,55011.656
102610158,38261.336,18057.393,28159.363
102610167,414351.0,327012.8,370681.9
102610176,384156.75,130954.12,257555.44
102610185,411321.4,193720.56,302521.0
102610194,855626.75,50149.82,452888.28
102610201,878905.5,280757.44,579831.5
102610219,475511.0,16945.326,246228.16
102610228,326864.72,65736.44,196300.58
102610237,1203421.2,610868.44,907144.9
102610246,801712.25,249385.64,525548.94
102610255,805780.1,335747.06,570763.6
102610273,856718.44,330203.38,593460.9
102610307,260147.14,152147.81,206147.47
102610361,288562.9,142935.17,215749.03
102610388,20115.584,2673.3035,11394.443
102610422,277046.78,91120.72,184083.75
102610431,175127.72,66832.62,120980.17
102610449,233769.0,108196.54,170982.77
102610458,601402.94,192522.31,396962.62
102610467,150665.19,65928.555,108296.875
102610476,1001529.1,133813.36,567671.25
102610485,128928.89,34368.55,81648.72
102610494,989921.3,288026.5,638973.9
102610537,631630.2,150870.22,391250.2
102610546,786707.44,190959.06,488833.25
102610591,140927.17,73464.26,107195.72
102610607,478608.8,348377.4,413493.12
102610616,839832.4,352543.12,596187.75
102610634,156345.25,79039.43,117692.34
102610688,210936.34,171882.48,191409.4
102610697,446467.34,174426.16,310446.75
102610704,247133.83,7543.0576,127338.445
102610713,23013.979,9088.0205,16051.0
102610722,51814.96,32979.168,42397.062
102610907,303799.75,183982.88,243891.31
102690125,136031.77,26446.064,81238.914
102690126,847360.2,488230.1,667795.1
102690127,352956.9,243076.47,298016.7
102690213,907336.1,371047.5,639191.8
102690214,1415219.6,903824.6,1159522.1
102690264,1266996.2,130714.43,698855.3
102690265,759210.9,145063.6,452137.25
102690267,702128.44,100514.61,401321.53
102690269,318387.38,162362.66,240375.02
102690270,382676.2,279935.03,331305.62
102710042,12730.732,4962.3643,8846.549
102710051,17893.672,5439.594,11666.633
102710069,18789.943,3356.0513,11072.997
102710078,91691.086,50640.43,71165.76
102710087,59247.36,17853.748,38550.555
102710096,24324.127,3977.0786,14150.603
102710121,46828.902,11625.664,29227.283
102710139,740348.94,235500.27,487924.6
102710148,332680.56,183616.53,258148.55
102710157,188196.36,67439.66,127818.01
102710166,353045.78,184476.58,268761.2
102710175,18290.605,6742.4316,12516.519
102710184,274288.72,187650.83,230969.78
102710193,261961.83,151210.17,206586.0
102710209,360166.3,53195.617,206680.97
102710218,403741.3,167867.98,285804.66
102710227,172549.3,16048.08,94298.69
102710236,123929.73,37638.258,80783.99
102710263,63553.27,43840.887,53697.08
102710281,262412.66,153392.75,207902.7
102710324,14247.981,4231.8096,9239.8955
102710333,365601.62,212382.84,288992.25
102710387,343531.47,197617.5,270574.5
102710396,210124.61,153958.03,182041.31
102710403,143871.98,69752.06,106812.02
102710439,772525.56,358740.94,565633.25
102710448,626762.06,374276.28,500519.2
102710457,573165.3,321221.62,447193.47
102710466,678460.94,277958.22,478209.56
102710475,640857.8,367497.7,504177.75
102710493,527065.6,290563.62,408814.62
102710509,827787.1,547382.5,687584.8
102710518,97174.78,59134.46,78154.625
102710527,417333.25,287198.16,352265.7
102710536,315951.8,225408.5,270680.16
102710545,521633.0,231417.06,376525.03
102710563,436459.03,347179.4,391819.22
102710572,463473.16,386268.38,424870.75
102710581,513480.7,350794.16,432137.44
102710624,73788.09,33641.61,53714.85
102710633,444953.28,376172.12,410562.7
102710669,240981.8,28562.55,134772.17
102710696,323699.62,195235.66,259467.64
102710703,116500.664,67734.55,92117.61
102710739,652312.7,246167.28,449240.0
102710748,334090.3,178415.84,256253.08
102710845,394381.12,284932.2,339656.66
102710872,494730.1,315400.6,405065.34
102710881,255500.12,135119.84,195309.98
102710906,254131.72,93271.82,173701.77
102710942,452614.2,300317.94,376466.06
102710951,653161.2,341419.28,497290.25
102790175,195147.61,101311.56,148229.6
102790176,32126.453,19864.37,25995.41
102790177,435308.0,183408.8,309358.4
102790178,40571.297,5104.105,22837.701
102790184,408067.9,221958.52,315013.22
102790187,407601.2,280118.78,343860.0
102790188,254449.9,134869.7,194659.81
102790219,138294.86,106228.14,122261.5
102790235,444037.66,137172.19,290604.94
102790236,10178.996,4448.2495,7313.623
102790237,694389.3,191364.33,442876.8
102790242,535544.44,257065.33,396304.88
102790244,559059.8,290127.22,424593.5
102790245,608586.1,402764.9,505675.5
102790246,259897.92,161770.23,210834.08
102790288,70180.31,16860.95,43520.633
102790289,552240.0,199296.64,375768.3
102810023,896033.56,485187.97,690610.75
102810032,389093.4,250680.42,319886.9
102810086,394076.97,238547.53,316312.25
102810095,1146179.1,536842.75,841510.94
102810138,533587.8,409189.1,471388.44
102810147,933903.5,312303.03,623103.25
102810192,404445.4,322886.28,363665.84
102810208,616304.56,379397.75,497851.16
102810226,1308156.6,562951.0,935553.8
102810271,199972.72,86692.84,143332.78
102890053,282080.03,221336.42,251708.22
102890055,300189.1,37823.21,169006.16
102890056,79527.875,54702.098,67114.984
102890059,209451.77,107521.76,158486.77
102890060,305723.25,141216.56,223469.9
102890061,236715.95,192865.05,214790.5
102890062,321028.38,249323.1,285175.75
102890063,699380.44,402230.97,550805.7
102890071,1123172.0,562828.6,843000.3
102890073,1008248.0,678864.2,843556.1
102890075,41340.16,32593.197,36966.68
102890076,55783.305,23189.422,39486.363
102890077,292950.94,229129.44,261040.19
102890078,633651.4,265812.47,449731.94
102910013,28754.117,12875.836,20814.977
102910022,41134.83,10377.888,25756.357
102910076,56151.49,18741.637,37446.562
102910085,13968.424,3789.1357,8878.779
102910094,15545.374,2073.8997,8809.637
102910101,94239.805,19133.006,56686.406
102910119,77763.35,17869.574,47816.46
102910128,55558.3,5095.728,30327.014
102910137,20537.7,1592.7753,11065.237
102910146,385648.16,174209.38,279928.75
102910155,375540.56,153950.39,264745.47
102910164,354132.62,217524.73,285828.7
102910173,311678.2,193731.66,252704.92
102910182,234636.28,114322.086,174479.19
102910191,118567.67,5633.6113,62100.64
102910207,704357.06,327158.8,515757.94
102910216,529543.94,146719.14,338131.53
102910225,383126.1,141831.34,262478.72
102910234,426640.1,149315.16,287977.62
102910252,154745.4,5306.796,80026.1
102910288,70656.05,40595.914,55625.98
102910297,123317.6,58461.344,90889.47
102910304,262582.12,103478.586,183030.36
102910331,123651.94,57634.94,90643.44
102910349,166302.11,75233.84,120767.98
102910376,10106.356,1074.1542,5590.2554
102910394,424446.56,260889.77,342668.16
102910473,590360.5,278841.8,434601.16
102910482,25130.875,2826.414,13978.645
102910507,342251.25,158826.28,250538.77
102910516,260297.05,80019.42,170158.23
102910525,449172.88,174657.53,311915.2
102910552,394738.6,177010.52,285874.56
102910561,425400.1,244788.88,335094.5
102910579,527647.0,291240.53,409443.75
102910588,625521.2,269143.34,447332.25
102910597,317303.1,112962.71,215132.9
