Department Id;University Id;Faculty Name;Department Name;Score Type
206710437;2067;Fen-Edebiyat Fakültesi;Ýngiliz Dili ve Edebiyatý (Ýngilizce) (Burslu);DÝL
206710521;2067;Fen-Edebiyat Fakültesi;Ýngiliz Dili ve Edebiyatý (Ýngilizce) (Ücretli);DÝL
206710449;2067;Fen-Edebiyat Fakültesi;Matematik (Ýngilizce) (%50 Ýndirimli);SAY
206710436;2067;Fen-Edebiyat Fakültesi;Matematik (Ýngilizce) (Burslu);SAY
206710198;2067;Fen-Edebiyat Fakültesi;Psikoloji (Ýngilizce) (%50 Ýndirimli);EA
206710189;2067;Fen-Edebiyat Fakültesi;Psikoloji (Ýngilizce) (Burslu);EA
206710171;2067;Fen-Edebiyat Fakültesi;Psikoloji (Ýngilizce) (Ücretli);EA
206710347;2067;Fen-Edebiyat Fakültesi;Sosyoloji (Ýngilizce) (%50 Ýndirimli);EA
206710338;2067;Fen-Edebiyat Fakültesi;Sosyoloji (Ýngilizce) (Burslu);EA
206710074;2067;Ýktisadi ve Ýdari Bilimler Fakültesi;Ýktisadi ve Ýdari Bilimler Programlarý (Ýngilizce) (%50 Ýndirimli);EA
206710038;2067;Ýktisadi ve Ýdari Bilimler Fakültesi;Ýktisadi ve Ýdari Bilimler Programlarý (Ýngilizce) (Burslu);EA
206710464;2067;Mimarlýk ve Tasarým Fakültesi;Endüstriyel Tasarým (Ýngilizce) (%50 Ýndirimli);SAY
206710463;2067;Mimarlýk ve Tasarým Fakültesi;Endüstriyel Tasarým (Ýngilizce) (Burslu);SAY
206710528;2067;Mimarlýk ve Tasarým Fakültesi;Endüstriyel Tasarým (Ýngilizce) (Ücretli);SAY
206710461;2067;Mimarlýk ve Tasarým Fakültesi;Görsel Ýletiþim Tasarýmý (Ýngilizce) (%50 Ýndirimli);SÖZ
206710460;2067;Mimarlýk ve Tasarým Fakültesi;Görsel Ýletiþim Tasarýmý (Ýngilizce) (Burslu);SÖZ
206710493;2067;Mimarlýk ve Tasarým Fakültesi;Ýç Mimarlýk ve Çevre Tasarýmý (Ýngilizce) (%25 Ýndirimli);EA
206710467;2067;Mimarlýk ve Tasarým Fakültesi;Ýç Mimarlýk ve Çevre Tasarýmý (Ýngilizce) (Burslu);EA
206710472;2067;Mimarlýk ve Tasarým Fakültesi;Mimarlýk (Ýngilizce) (%50 Ýndirimli);SAY
206710471;2067;Mimarlýk ve Tasarým Fakültesi;Mimarlýk (Ýngilizce) (Burslu);SAY
206710469;2067;Mimarlýk ve Tasarým Fakültesi;Þehir ve Bölge Planlama (Ýngilizce) (%50 Ýndirimli);SAY
206710468;2067;Mimarlýk ve Tasarým Fakültesi;Þehir ve Bölge Planlama (Ýngilizce) (Burslu);SAY
206710507;2067;Mühendislik Fakültesi;Mühendislik Programlarý (Ýngilizce) (%25 Ýndirimli);SAY
206710056;2067;Mühendislik Fakültesi;Mühendislik Programlarý (Ýngilizce) (Burslu);SAY
206710223;2067;Mühendislik Fakültesi;Mühendislik Programlarý (Ýngilizce) (Ücretli);SAY
206710542;2067;Mühendislik Fakültesi;Yazýlým Mühendisliði (Ýngilizce) (%25 Ýndirimli);SAY
206710458;2067;Mühendislik Fakültesi;Yazýlým Mühendisliði (Ýngilizce) (Burslu);SAY
206710462;2067;Mühendislik Fakültesi;Yazýlým Mühendisliði (Ýngilizce) (Ücretli);SAY
107910113;1079;Çorlu Mühendislik Fakültesi;Bilgisayar Mühendisliði;SAY
107910255;1079;Çorlu Mühendislik Fakültesi;Biyomedikal Mühendisliði;SAY
107910043;1079;Çorlu Mühendislik Fakültesi;Çevre Mühendisliði;SAY
107990136;1079;Çorlu Mühendislik Fakültesi;Elektrik-Elektronik Mühendisliði;SAY
107910449;1079;Çorlu Mühendislik Fakültesi;Endüstri Mühendisliði;SAY
107910052;1079;Çorlu Mühendislik Fakültesi;Ýnþaat Mühendisliði;SAY
107910061;1079;Çorlu Mühendislik Fakültesi;Makine Mühendisliði;SAY
107910088;1079;Çorlu Mühendislik Fakültesi;Tekstil Mühendisliði;SAY
107910316;1079;Fen-Edebiyat Fakültesi;Alman Dili ve Edebiyatý;DÝL
107990052;1079;Fen-Edebiyat Fakültesi;Arkeoloji;EA
107910228;1079;Fen-Edebiyat Fakültesi;Biyoloji;SAY
107910458;1079;Fen-Edebiyat Fakültesi;Coðrafya;SÖZ
107990102;1079;Fen-Edebiyat Fakültesi;Fizik;SAY
107910264;1079;Fen-Edebiyat Fakültesi;Fransýz Dili ve Edebiyatý;DÝL
107910273;1079;Fen-Edebiyat Fakültesi;Ýngiliz Dili ve Edebiyatý;DÝL
107910122;1079;Fen-Edebiyat Fakültesi;Kimya;SAY
107910131;1079;Fen-Edebiyat Fakültesi;Matematik;SAY
107990098;1079;Fen-Edebiyat Fakültesi;Psikoloji;EA
107910388;1079;Fen-Edebiyat Fakültesi;Sosyoloji;EA
107910334;1079;Fen-Edebiyat Fakültesi;Tarih;SÖZ
107910291;1079;Fen-Edebiyat Fakültesi;Türk Dili ve Edebiyatý;SÖZ
107910352;1079;Güzel Sanatlar, Tasarým ve Mimarlýk Fakültesi;Mimarlýk;SAY
107910025;1079;Güzel Sanatlar, Tasarým ve Mimarlýk Fakültesi;Peyzaj Mimarlýðý;SAY
107990143;1079;Güzel Sanatlar, Tasarým ve Mimarlýk Fakültesi;Radyo, Televizyon ve Sinema;SÖZ
107990101;1079;Hukuk Fakültesi;Hukuk;EA
107910343;1079;Ýktisadi ve Ýdari Bilimler Fakültesi;Çalýþma Ekonomisi ve Endüstri Ýliþkileri;EA
107910325;1079;Ýktisadi ve Ýdari Bilimler Fakültesi;Ýktisat;EA
107910307;1079;Ýktisadi ve Ýdari Bilimler Fakültesi;Ýþletme;EA
107910467;1079;Ýktisadi ve Ýdari Bilimler Fakültesi;Maliye;EA
107990055;1079;Ýktisadi ve Ýdari Bilimler Fakültesi;Siyaset Bilimi ve Kamu Yönetimi;EA
107910361;1079;Ýktisadi ve Ýdari Bilimler Fakültesi;Uluslararasý Ýliþkiler;EA
107910422;1079;Ýlahiyat Fakültesi;Ýlahiyat;SÖZ
107990130;1079;Ýlahiyat Fakültesi;Ýlahiyat (M.T.O.K.);SÖZ
107990171;1079;Saðlýk Bilimleri Fakültesi;Acil Yardým ve Afet Yönetimi;SAY
107990178;1079;Saðlýk Bilimleri Fakültesi;Beslenme ve Diyetetik;SAY
107990185;1079;Saðlýk Bilimleri Fakültesi;Hemþirelik;SAY
107910097;1079;Týp Fakültesi;Týp;SAY
107910413;1079;Veteriner Fakültesi;Veteriner;SAY
107910158;1079;Ziraat Fakültesi;Bahçe Bitkileri;SAY
107910167;1079;Ziraat Fakültesi;Bitki Koruma;SAY
107910282;1079;Ziraat Fakültesi;Biyosistem Mühendisliði;SAY
107910016;1079;Ziraat Fakültesi;Gýda Mühendisliði;SAY
107910246;1079;Ziraat Fakültesi;Tarým Ekonomisi;EA
107910237;1079;Ziraat Fakültesi;Tarýmsal Biyoteknoloji;SAY
107910194;1079;Ziraat Fakültesi;Tarla Bitkileri;SAY
107990099;1079;Ziraat Fakültesi;Toprak Bilimi ve Bitki Besleme;SAY
107910219;1079;Ziraat Fakültesi;Zootekni;SAY
205410495;2054;Fen-Edebiyat Fakültesi;Ýngiliz Dili ve Edebiyatý (Ýngilizce) (%50 Ýndirimli);DÝL
205410486;2054;Fen-Edebiyat Fakültesi;Ýngiliz Dili ve Edebiyatý (Ýngilizce) (Burslu);DÝL
205490114;2054;Fen-Edebiyat Fakültesi;Ýngiliz Dili ve Edebiyatý (Ýngilizce) (Ücretli);DÝL
205410998;2054;Fen-Edebiyat Fakültesi;Psikoloji (%50 Ýndirimli);EA
205410989;2054;Fen-Edebiyat Fakültesi;Psikoloji (Burslu);EA
205410971;2054;Fen-Edebiyat Fakültesi;Psikoloji (Ücretli);EA
205410468;2054;Fen-Edebiyat Fakültesi;Tarih (%50 Ýndirimli);SÖZ
205410026;2054;Fen-Edebiyat Fakültesi;Tarih (Burslu);SÖZ
205410477;2054;Fen-Edebiyat Fakültesi;Türk Dili ve Edebiyatý (%50 Ýndirimli);SÖZ
205410035;2054;Fen-Edebiyat Fakültesi;Türk Dili ve Edebiyatý (Burslu);SÖZ
205410362;2054;Hukuk Fakültesi;Hukuk (%50 Ýndirimli);EA
205410283;2054;Hukuk Fakültesi;Hukuk (Burslu);EA
205410265;2054;Hukuk Fakültesi;Hukuk (Ücretli);EA
205410292;2054;Ýktisadi ve Ýdari Bilimler Fakültesi;Ýktisat (%50 Ýndirimli);EA
205410053;2054;Ýktisadi ve Ýdari Bilimler Fakültesi;Ýktisat (Burslu);EA
205410044;2054;Ýktisadi ve Ýdari Bilimler Fakültesi;Ýktisat (Ücretli);EA
205410308;2054;Ýktisadi ve Ýdari Bilimler Fakültesi;Ýþletme (%50 Ýndirimli);EA
205410071;2054;Ýktisadi ve Ýdari Bilimler Fakültesi;Ýþletme (Burslu);EA
205410062;2054;Ýktisadi ve Ýdari Bilimler Fakültesi;Ýþletme (Ücretli);EA
205411139;2054;Ýktisadi ve Ýdari Bilimler Fakültesi;Siyaset Bilimi ve Uluslararasý Ýliþkiler (%50 Ýndirimli);EA
205411112;2054;Ýktisadi ve Ýdari Bilimler Fakültesi;Siyaset Bilimi ve Uluslararasý Ýliþkiler (Burslu);EA
205411103;2054;Ýktisadi ve Ýdari Bilimler Fakültesi;Siyaset Bilimi ve Uluslararasý Ýliþkiler (Ücretli);EA
205410398;2054;Ýktisadi ve Ýdari Bilimler Fakültesi;Uluslararasý Giriþimcilik (%50 Ýndirimli);EA
205410389;2054;Ýktisadi ve Ýdari Bilimler Fakültesi;Uluslararasý Giriþimcilik (Burslu);EA
205410371;2054;Ýktisadi ve Ýdari Bilimler Fakültesi;Uluslararasý Giriþimcilik (Ücretli);EA
205411096;2054;Mimarlýk ve Tasarým Fakültesi;Endüstriyel Tasarým (%50 Ýndirimli);SAY
205411078;2054;Mimarlýk ve Tasarým Fakültesi;Endüstriyel Tasarým (Burslu);SAY
205490115;2054;Mimarlýk ve Tasarým Fakültesi;Endüstriyel Tasarým (Ücretli);SAY
205410908;2054;Mimarlýk ve Tasarým Fakültesi;Görsel Ýletiþim Tasarýmý (%50 Ýndirimli);SÖZ
205410892;2054;Mimarlýk ve Tasarým Fakültesi;Görsel Ýletiþim Tasarýmý (Burslu);SÖZ
205410962;2054;Mimarlýk ve Tasarým Fakültesi;Görsel Ýletiþim Tasarýmý (Ücretli);SÖZ
205410714;2054;Mimarlýk ve Tasarým Fakültesi;Ýç Mimarlýk ve Çevre Tasarýmý (%50 Ýndirimli);EA
205410705;2054;Mimarlýk ve Tasarým Fakültesi;Ýç Mimarlýk ve Çevre Tasarýmý (Burslu);EA
205410698;2054;Mimarlýk ve Tasarým Fakültesi;Ýç Mimarlýk ve Çevre Tasarýmý (Ücretli);EA
205410441;2054;Mimarlýk ve Tasarým Fakültesi;Mimarlýk (%50 Ýndirimli);SAY
205410432;2054;Mimarlýk ve Tasarým Fakültesi;Mimarlýk (Burslu);SAY
205410502;2054;Mimarlýk ve Tasarým Fakültesi;Mimarlýk (Ücretli);SAY
205410326;2054;Mühendislik Fakültesi;Bilgisayar Mühendisliði (%50 Ýndirimli);SAY
205410114;2054;Mühendislik Fakültesi;Bilgisayar Mühendisliði (Burslu);SAY
205410105;2054;Mühendislik Fakültesi;Bilgisayar Mühendisliði (Ücretli);SAY
205410423;2054;Mühendislik Fakültesi;Biyomedikal Mühendisliði (%50 Ýndirimli);SAY
205410414;2054;Mühendislik Fakültesi;Biyomedikal Mühendisliði (Burslu);SAY
205410405;2054;Mühendislik Fakültesi;Biyomedikal Mühendisliði (Ücretli);SAY
205410335;2054;Mühendislik Fakültesi;Elektrik-Elektronik Mühendisliði (%50 Ýndirimli);SAY
205410132;2054;Mühendislik Fakültesi;Elektrik-Elektronik Mühendisliði (Burslu);SAY
205410123;2054;Mühendislik Fakültesi;Elektrik-Elektronik Mühendisliði (Ücretli);SAY
205410344;2054;Mühendislik Fakültesi;Endüstri Mühendisliði (%50 Ýndirimli);SAY
205410159;2054;Mühendislik Fakültesi;Endüstri Mühendisliði (Burslu);SAY
205410141;2054;Mühendislik Fakültesi;Endüstri Mühendisliði (Ücretli);SAY
205410353;2054;Mühendislik Fakültesi;Makine Mühendisliði (%50 Ýndirimli);SAY
205410177;2054;Mühendislik Fakültesi;Makine Mühendisliði (Burslu);SAY
205410168;2054;Mühendislik Fakültesi;Makine Mühendisliði (Ücretli);SAY
205410538;2054;Mühendislik Fakültesi;Malzeme Bilimi ve Nanoteknoloji Mühendisliði (%50 Ýndirimli);SAY
205410529;2054;Mühendislik Fakültesi;Malzeme Bilimi ve Nanoteknoloji Mühendisliði (Burslu);SAY
205410511;2054;Mühendislik Fakültesi;Malzeme Bilimi ve Nanoteknoloji Mühendisliði (Ücretli);SAY
205490117;2054;Mühendislik Fakültesi;Yapay Zeka Mühendisliði (Ýngilizce) (%50 Ýndirimli);SAY
205490113;2054;Mühendislik Fakültesi;Yapay Zeka Mühendisliði (Ýngilizce) (Burslu);SAY
205490116;2054;Mühendislik Fakültesi;Yapay Zeka Mühendisliði (Ýngilizce) (Ücretli);SAY
205411024;2054;Týp Fakültesi;Týp (%50 Ýndirimli);SAY
205411015;2054;Týp Fakültesi;Týp (Burslu);SAY
205411033;2054;Týp Fakültesi;Týp (Ücretli);SAY
104310491;1043;Diþ Hekimliði Fakültesi;Diþ Hekimliði;SAY
104390197;1043;Eczacýlýk Fakültesi;Eczacýlýk;SAY
104310022;1043;Eðitim Fakültesi;Fen Bilgisi Öðretmenliði;SAY
104310516;1043;Eðitim Fakültesi;Ýlköðretim Matematik Öðretmenliði;SAY
104390117;1043;Eðitim Fakültesi;Ýngilizce Öðretmenliði;DÝL
104310604;1043;Eðitim Fakültesi;Okul Öncesi Öðretmenliði;SÖZ
104390118;1043;Eðitim Fakültesi;Özel Eðitim Öðretmenliði;SÖZ
104310031;1043;Eðitim Fakültesi;Rehberlik ve Psikolojik Danýþmanlýk;EA
104310049;1043;Eðitim Fakültesi;Sýnýf Öðretmenliði;EA
104310058;1043;Eðitim Fakültesi;Sosyal Bilgiler Öðretmenliði;SÖZ
104310401;1043;Eðitim Fakültesi;Türkçe Öðretmenliði;SÖZ
104390158;1043;Erbaa Saðlýk Bilimleri Fakültesi;Hemþirelik;SAY
104310561;1043;Erbaa Saðlýk Bilimleri Fakültesi;Saðlýk Yönetimi;EA
104390116;1043;Erbaa Sosyal ve Beþeri Bilimler Fakültesi;Ýletiþim ve Tasarýmý;SÖZ
104390159;1043;Erbaa Sosyal ve Beþeri Bilimler Fakültesi;Türk Dili ve Edebiyatý;SÖZ
104310067;1043;Fen-Edebiyat Fakültesi;Biyoloji;SAY
104310579;1043;Fen-Edebiyat Fakültesi;Coðrafya;SÖZ
104310597;1043;Fen-Edebiyat Fakültesi;Ýngiliz Dili ve Edebiyatý (Ýngilizce);DÝL
104310085;1043;Fen-Edebiyat Fakültesi;Kimya;SAY
104310094;1043;Fen-Edebiyat Fakültesi;Matematik;SAY
104310473;1043;Fen-Edebiyat Fakültesi;Moleküler Biyoloji ve Genetik;SAY
104310385;1043;Fen-Edebiyat Fakültesi;Sanat Tarihi;SÖZ
104310101;1043;Fen-Edebiyat Fakültesi;Tarih;SÖZ
104310119;1043;Fen-Edebiyat Fakültesi;Türk Dili ve Edebiyatý;SÖZ
104390160;1043;Hukuk Fakültesi;Hukuk;EA
104310128;1043;Ýktisadi ve Ýdari Bilimler Fakültesi;Ýktisat;EA
104310137;1043;Ýktisadi ve Ýdari Bilimler Fakültesi;Ýþletme;EA
104310146;1043;Ýktisadi ve Ýdari Bilimler Fakültesi;Kamu Yönetimi;EA
104310261;1043;Ýktisadi ve Ýdari Bilimler Fakültesi;Maliye;EA
104310446;1043;Ýktisadi ve Ýdari Bilimler Fakültesi;Siyaset Bilimi ve Uluslararasý Ýliþkiler;EA
104390120;1043;Ýslami Ýlimler Fakültesi;Ýslami Ýlimler;SÖZ
104390161;1043;Ýslami Ýlimler Fakültesi;Ýslami Ýlimler (M.T.O.K.);SÖZ
104310631;1043;Mühendislik ve Mimarlýk Fakültesi;Bilgisayar Mühendisliði;SAY
104310455;1043;Mühendislik ve Mimarlýk Fakültesi;Elektrik-Elektronik Mühendisliði;SAY
104310173;1043;Mühendislik ve Mimarlýk Fakültesi;Gýda Mühendisliði;SAY
104310428;1043;Mühendislik ve Mimarlýk Fakültesi;Harita Mühendisliði;SAY
104310437;1043;Mühendislik ve Mimarlýk Fakültesi;Ýnþaat Mühendisliði;SAY
104310588;1043;Mühendislik ve Mimarlýk Fakültesi;Makine Mühendisliði;SAY
104390204;1043;Mühendislik ve Mimarlýk Fakültesi;Mimarlýk;SAY
104390075;1043;Niksar Uygulamalý Bilimler Fakültesi;Halkla Ýliþkiler ve Reklamcýlýk;SÖZ
104390077;1043;Saðlýk Bilimleri Fakültesi;Acil Yardým ve Afet Yönetimi;SAY
104390119;1043;Saðlýk Bilimleri Fakültesi;Beslenme ve Diyetetik;SAY
104310613;1043;Saðlýk Bilimleri Fakültesi;Ebelik;SAY
104390076;1043;Saðlýk Bilimleri Fakültesi;Fizyoterapi ve Rehabilitasyon;SAY
104310622;1043;Saðlýk Bilimleri Fakültesi;Hemþirelik;SAY
104310164;1043;Týp Fakültesi;Týp;SAY
104310552;1043;Turhal Uygulamalý Bilimler Fakültesi;Bankacýlýk ve Sigortacýlýk;EA
104310658;1043;Turhal Uygulamalý Bilimler Fakültesi;Uluslararasý Ticaret ve Lojistik;EA
104390094;1043;Zile Dinçerler Turizm Ýþletmeciliði ve Otelcilik Yüksekokulu;Gastronomi ve Mutfak Sanatlarý;SÖZ
104390163;1043;Zile Dinçerler Turizm Ýþletmeciliði ve Otelcilik Yüksekokulu;Rekreasyon Yönetimi;SÖZ
104310288;1043;Ziraat Fakültesi;Bahçe Bitkileri;SAY
104310297;1043;Ziraat Fakültesi;Bitki Koruma;SAY
104310358;1043;Ziraat Fakültesi;Biyosistem Mühendisliði;SAY
104310304;1043;Ziraat Fakültesi;Tarým Ekonomisi;EA
104310322;1043;Ziraat Fakültesi;Tarla Bitkileri;SAY
104310331;1043;Ziraat Fakültesi;Toprak Bilimi ve Bitki Besleme;SAY
104390164;1043;Ziraat Fakültesi;Zootekni;SAY
205590082;2055;Güzel Sanatlar, Tasarým ve Mimarlýk Fakültesi;Gastronomi ve Mutfak Sanatlarý (%50 Ýndirimli);SÖZ
205590081;2055;Güzel Sanatlar, Tasarým ve Mimarlýk Fakültesi;Gastronomi ve Mutfak Sanatlarý (Burslu);SÖZ
205590237;2055;Güzel Sanatlar, Tasarým ve Mimarlýk Fakültesi;Ýç Mimarlýk (%25 Ýndirimli);SAY
205510801;2055;Güzel Sanatlar, Tasarým ve Mimarlýk Fakültesi;Ýç Mimarlýk (Burslu);SAY
205510573;2055;Güzel Sanatlar, Tasarým ve Mimarlýk Fakültesi;Mimarlýk (%50 Ýndirimli);SAY
205510564;2055;Güzel Sanatlar, Tasarým ve Mimarlýk Fakültesi;Mimarlýk (Burslu);SAY
205590251;2055;Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi;Ýngilizce Mütercim ve Tercümanlýk (%50 Ýndirimli);DÝL
205590244;2055;Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi;Ýngilizce Mütercim ve Tercümanlýk (Burslu);DÝL
205590167;2055;Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi;Ýþletme (%50 Ýndirimli);EA
205590160;2055;Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi;Ýþletme (Burslu);EA
205590110;2055;Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi;Psikoloji (Burslu);EA
205590083;2055;Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi;Psikoloji (Ýngilizce) (Burslu);EA
205590084;2055;Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi;Psikoloji (Ýngilizce) (Ücretli);EA
205590109;2055;Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi;Psikoloji (Ücretli);EA
205590153;2055;Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi;Uluslararasý Ticaret ve Lojistik (%50 Ýndirimli);EA
205590146;2055;Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi;Uluslararasý Ticaret ve Lojistik (Burslu);EA
205590125;2055;Mühendislik Fakültesi;Elektrik-Elektronik Mühendisliði (Burslu);SAY
205590132;2055;Mühendislik Fakültesi;Endüstri Mühendisliði (Burslu);SAY
205590139;2055;Mühendislik Fakültesi;Ýnþaat Mühendisliði (Burslu);SAY
205590080;2055;Mühendislik Fakültesi;Yazýlým Mühendisliði (Ýngilizce) (%50 Ýndirimli);SAY
205590079;2055;Mühendislik Fakültesi;Yazýlým Mühendisliði (Ýngilizce) (Burslu);SAY
205590045;2055;Saðlýk Bilimleri Fakültesi;Beslenme ve Diyetetik (Burslu);SAY
205590044;2055;Saðlýk Bilimleri Fakültesi;Beslenme ve Diyetetik (Ücretli);SAY
205590230;2055;Saðlýk Bilimleri Fakültesi;Fizyoterapi ve Rehabilitasyon (%25 Ýndirimli);SAY
205590070;2055;Saðlýk Bilimleri Fakültesi;Fizyoterapi ve Rehabilitasyon (Burslu);SAY
205590077;2055;Saðlýk Bilimleri Fakültesi;Hemþirelik (Burslu);SAY
205590076;2055;Saðlýk Bilimleri Fakültesi;Hemþirelik (Ücretli);SAY
112190312;1121;Bilgisayar ve Biliþim Bilimleri Fakültesi;Yapay Zeka Mühendisliði;SAY
112110044;1121;Fatih Eðitim Fakültesi;Fen Bilgisi Öðretmenliði;SAY
112110062;1121;Fatih Eðitim Fakültesi;Ýlköðretim Matematik Öðretmenliði;SAY
112110998;1121;Fatih Eðitim Fakültesi;Ýngilizce Öðretmenliði;DÝL
112110098;1121;Fatih Eðitim Fakültesi;Matematik Öðretmenliði;SAY
112110105;1121;Fatih Eðitim Fakültesi;Okul Öncesi Öðretmenliði;SÖZ
112111087;1121;Fatih Eðitim Fakültesi;Özel Eðitim Öðretmenliði;SÖZ
112110114;1121;Fatih Eðitim Fakültesi;Rehberlik ve Psikolojik Danýþmanlýk;EA
112110123;1121;Fatih Eðitim Fakültesi;Sýnýf Öðretmenliði;EA
112110132;1121;Fatih Eðitim Fakültesi;Sosyal Bilgiler Öðretmenliði;SÖZ
112110141;1121;Fatih Eðitim Fakültesi;Türkçe Öðretmenliði;SÖZ
112110777;1121;Hukuk Fakültesi;Hukuk;EA
112110838;1121;Ýlahiyat Fakültesi;Ýlahiyat;SÖZ
112190120;1121;Ýlahiyat Fakültesi;Ýlahiyat (M.T.O.K.);SÖZ
112110883;1121;Ýletiþim Fakültesi;Gazetecilik;SÖZ
112110317;1121;Ýletiþim Fakültesi;Halkla Ýliþkiler ve Reklamcýlýk;SÖZ
112190256;1121;Ýletiþim Fakültesi;Radyo, Televizyon ve Sinema;SÖZ
112190263;1121;Ýnsan ve Toplum Bilimleri Fakültesi;Ýngilizce Mütercim ve Tercümanlýk;DÝL
112190270;1121;Ýnsan ve Toplum Bilimleri Fakültesi;Psikoloji;EA
112190277;1121;Ýnsan ve Toplum Bilimleri Fakültesi;Sosyoloji;EA
112190284;1121;Ýnsan ve Toplum Bilimleri Fakültesi;Tarih;SÖZ
112190291;1121;Ýnsan ve Toplum Bilimleri Fakültesi;Türk Dili ve Edebiyatý;SÖZ
112190298;1121;Siyasal Bilgiler Fakültesi;Siyaset Bilimi ve Kamu Yönetimi;EA
112190305;1121;Siyasal Bilgiler Fakültesi;Uluslararasý Ticaret ve Lojistik;EA
112190221;1121;Uygulamalý Bilimler Yüksekokulu;Acil Yardým ve Afet Yönetimi;SAY
112190228;1121;Uygulamalý Bilimler Yüksekokulu;Yönetim Biliþim Sistemleri;EA
109410793;1094;Diþ Hekimliði Fakültesi;Diþ Hekimliði;SAY
109410669;1094;Eczacýlýk Fakültesi;Eczacýlýk;SAY
109490281;1094;Edebiyat Fakültesi;Almanca Mütercim ve Tercümanlýk;DÝL
109410078;1094;Edebiyat Fakültesi;Arkeoloji;EA
109410254;1094;Edebiyat Fakültesi;Arnavut Dili ve Edebiyatý;DÝL
109410263;1094;Edebiyat Fakültesi;Boþnak Dili ve Edebiyatý;DÝL
109490282;1094;Edebiyat Fakültesi;Bulgarca Mütercim ve Tercümanlýk;DÝL
109410306;1094;Edebiyat Fakültesi;Çaðdaþ Yunan Dili ve Edebiyatý;DÝL
109490283;1094;Edebiyat Fakültesi;Ýngilizce Mütercim ve Tercümanlýk;DÝL
109410121;1094;Edebiyat Fakültesi;Sanat Tarihi;SÖZ
109410139;1094;Edebiyat Fakültesi;Tarih;SÖZ
109410148;1094;Edebiyat Fakültesi;Türk Dili ve Edebiyatý;SÖZ
109410854;1094;Eðitim Fakültesi;Almanca Öðretmenliði (Almanca);DÝL
109410024;1094;Eðitim Fakültesi;Fen Bilgisi Öðretmenliði;SAY
109410696;1094;Eðitim Fakültesi;Ýlköðretim Matematik Öðretmenliði;SAY
109410863;1094;Eðitim Fakültesi;Ýngilizce Öðretmenliði (Ýngilizce);DÝL
109410042;1094;Eðitim Fakültesi;Okul Öncesi Öðretmenliði;SÖZ
109410845;1094;Eðitim Fakültesi;Özel Eðitim Öðretmenliði;SÖZ
109410721;1094;Eðitim Fakültesi;Rehberlik ve Psikolojik Danýþmanlýk;EA
109410051;1094;Eðitim Fakültesi;Sýnýf Öðretmenliði;EA
109410069;1094;Eðitim Fakültesi;Sosyal Bilgiler Öðretmenliði;SÖZ
109410475;1094;Eðitim Fakültesi;Türkçe Öðretmenliði;SÖZ
109410087;1094;Fen Fakültesi;Biyoloji;SAY
109410096;1094;Fen Fakültesi;Fizik;SAY
109410103;1094;Fen Fakültesi;Kimya;SAY
109410112;1094;Fen Fakültesi;Matematik;SAY
109490278;1094;Güzel Sanatlar Fakültesi;Ýletiþim ve Tasarýmý;SÖZ
109410536;1094;Ýktisadi ve Ýdari Bilimler Fakültesi;Çalýþma Ekonomisi ve Endüstri Ýliþkileri;EA
109410518;1094;Ýktisadi ve Ýdari Bilimler Fakültesi;Ekonometri;EA
109410157;1094;Ýktisadi ve Ýdari Bilimler Fakültesi;Ýktisat;EA
109410166;1094;Ýktisadi ve Ýdari Bilimler Fakültesi;Ýþletme;EA
109410509;1094;Ýktisadi ve Ýdari Bilimler Fakültesi;Maliye;EA
109490230;1094;Ýktisadi ve Ýdari Bilimler Fakültesi;Siyaset Bilimi ve Kamu Yönetimi;EA
109410184;1094;Ýktisadi ve Ýdari Bilimler Fakültesi;Uluslararasý Ýliþkiler;EA
109410678;1094;Ýlahiyat Fakültesi;Ýlahiyat;SÖZ
109490336;1094;Ýlahiyat Fakültesi;Ýlahiyat (M.T.O.K.);SÖZ
109490337;1094;Keþan Hakký Yörük Saðlýk Yüksekokulu;Acil Yardým ve Afet Yönetimi;SAY
109410818;1094;Keþan Hakký Yörük Saðlýk Yüksekokulu;Hemþirelik;SAY
109410581;1094;Keþan Yusuf Çapraz Uygulamalý Bilimler Yüksekokulu;Bankacýlýk ve Sigortacýlýk;EA
109410784;1094;Keþan Yusuf Çapraz Uygulamalý Bilimler Yüksekokulu;Bankacýlýk ve Sigortacýlýk (KKTC Uyruklu);EA
109490288;1094;Keþan Yusuf Çapraz Uygulamalý Bilimler Yüksekokulu;Biliþim Sistemleri ve Teknolojileri;SAY
109410606;1094;Keþan Yusuf Çapraz Uygulamalý Bilimler Yüksekokulu;Gümrük Ýþletme;EA
109490338;1094;Keþan Yusuf Çapraz Uygulamalý Bilimler Yüksekokulu;Halkla Ýliþkiler ve Reklamcýlýk;SÖZ
