"DEPARTMENT_ID";"DEPARTMENT_NAME";"UNIVERSITY_TYPE";"UNIVERSITY_NAME";"UNIVERSITY_ID";"FACULTY_NAME";"SCORE_TYPE";"SCHOLARSHIP_TYPE";"GENERAL_CAPACITY";"SCHOOL_CAPACITY";"GENERAL_ENROLLMENT";"SCHOOL_ENROLLMENT";"SUM_CAPACITY";"SUM_ENROLLMENT";"FIELD_RATE";"LAST_SCORE";"LAST_RANK";"FIRST_SCORE";"FIRST_RANK"
210302019;"Fizyoterapi ve Rehabilitasyon (Burslu)";"Vakýf";"ÝSTANBUL BEYKENT ÜNÝVERSÝTESÝ ";2103;"Saðlýk Bilimleri Fakültesi";"SAY";"Burslu";"5";"---";"5";"---";"7";"6";"%85,7";"304,33383";"251.205";"313,80878";"224.387"
210302026;"Fizyoterapi ve Rehabilitasyon (%50 Ýndirimli)";"Vakýf";"ÝSTANBUL BEYKENT ÜNÝVERSÝTESÝ ";2103;"Saðlýk Bilimleri Fakültesi";"SAY";"%50 Ýndirimli";"34";"---";"34";"---";"34";"34";"%100,0";"216,34965";"921.728";"271,43741";"384.359"
210302033;"Hemþirelik (Burslu)";"Vakýf";"ÝSTANBUL BEYKENT ÜNÝVERSÝTESÝ ";2103;"Saðlýk Bilimleri Fakültesi";"SAY";"Burslu";"10";"---";"10";"---";"13";"11";"%84,6";"343,36028";"159.541";"349,92818";"148.237"
210302040;"Hemþirelik (%50 Ýndirimli)";"Vakýf";"ÝSTANBUL BEYKENT ÜNÝVERSÝTESÝ ";2103;"Saðlýk Bilimleri Fakültesi";"SAY";"%50 Ýndirimli";"68";"---";"68";"---";"68";"68";"%100,0";"251,99012";"514.198";"306,88567";"243.711"
210302047;"Saðlýk Yönetimi (Burslu)";"Vakýf";"ÝSTANBUL BEYKENT ÜNÝVERSÝTESÝ ";2103;"Saðlýk Bilimleri Fakültesi";"EA";"Burslu";"5";"---";"5";"---";"7";"6";"%85,7";"307,48747";"302.628";"317,50818";"247.403"
210302054;"Saðlýk Yönetimi (%50 Ýndirimli)";"Vakýf";"ÝSTANBUL BEYKENT ÜNÝVERSÝTESÝ ";2103;"Saðlýk Bilimleri Fakültesi";"EA";"%50 Ýndirimli";"34";"---";"23";"---";"34";"23";"%67,6";"Dolmadý";"Dolmadý";"249,02675";"843.859"
210401725;"Diþ Hekimliði (Burslu)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Diþ Hekimliði Fakültesi";"SAY";"Burslu";"8";"---";"8";"---";"10";"9";"%90,0";"446,13294";"41.419";"448,95828";"39.374"
210401732;"Diþ Hekimliði (Ücretli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Diþ Hekimliði Fakültesi";"SAY";"Ücretli";"51";"---";"51";"---";"51";"51";"%100,0";"410,38814";"72.054";"436,60766";"48.857"
210401739;"Diþ Hekimliði (Ýngilizce) (Burslu)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Diþ Hekimliði Fakültesi";"SAY";"Burslu";"5";"---";"5";"---";"7";"6";"%85,7";"444,89253";"42.385";"447,90036";"40.125"
210401746;"Diþ Hekimliði (Ýngilizce) (Ücretli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Diþ Hekimliði Fakültesi";"SAY";"Ücretli";"34";"---";"19";"---";"34";"19";"%55,9";"Dolmadý";"Dolmadý";"431,99433";"52.633"
210402152;"Bilgisayar Mühendisliði (Burslu)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Mühendislik-Mimarlýk Fakültesi";"SAY";"Burslu";"10";"---";"10";"---";"12";"11";"%91,7";"379,71042";"105.661";"435,56491";"49.675"
210402159;"Bilgisayar Mühendisliði (Ücretli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Mühendislik-Mimarlýk Fakültesi";"SAY";"Ücretli";"1";"---";"---";"---";"1";"---";"---";"Dolmadý";"Dolmadý";"---";""
210402166;"Bilgisayar Mühendisliði (%50 Ýndirimli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Mühendislik-Mimarlýk Fakültesi";"SAY";"%50 Ýndirimli";"63";"---";"52";"---";"63";"52";"%82,5";"Dolmadý";"Dolmadý";"368,09092";"120.539"
210402173;"Elektrik-Elektronik Mühendisliði (Ýngilizce) (Burslu)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Mühendislik-Mimarlýk Fakültesi";"SAY";"Burslu";"2";"---";"2";"---";"3";"3";"%100,0";"377,68592";"108.136";"389,84838";"93.656"
210402180;"Elektrik-Elektronik Mühendisliði (Ýngilizce) (%50 Ýndirimli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Mühendislik-Mimarlýk Fakültesi";"SAY";"%50 Ýndirimli";"10";"---";"7";"---";"10";"7";"%70,0";"Dolmadý";"Dolmadý";"349,67534";"148.675"
210402187;"Endüstri Mühendisliði (Burslu)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Mühendislik-Mimarlýk Fakültesi";"SAY";"Burslu";"7";"---";"7";"---";"9";"8";"%88,9";"375,69996";"110.627";"389,60175";"93.926"
210402194;"Endüstri Mühendisliði (Ücretli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Mühendislik-Mimarlýk Fakültesi";"SAY";"Ücretli";"1";"---";"---";"---";"1";"---";"---";"Dolmadý";"Dolmadý";"---";""
210402201;"Endüstri Mühendisliði (%50 Ýndirimli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Mühendislik-Mimarlýk Fakültesi";"SAY";"%50 Ýndirimli";"46";"---";"43";"---";"46";"43";"%93,5";"Dolmadý";"Dolmadý";"357,81316";"135.482"
210402208;"Ýnþaat Mühendisliði (Burslu)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Mühendislik-Mimarlýk Fakültesi";"SAY";"Burslu";"10";"---";"10";"---";"11";"11";"%100,0";"320,10032";"208.270";"330,75610";"184.025"
210402215;"Ýnþaat Mühendisliði (Ýngilizce) (Burslu)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Mühendislik-Mimarlýk Fakültesi";"SAY";"Burslu";"10";"---";"10";"---";"11";"11";"%100,0";"324,46230";"197.942";"340,05956";"165.605"
210402222;"Mekatronik Mühendisliði (Burslu)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Mühendislik-Mimarlýk Fakültesi";"SAY";"Burslu";"10";"---";"10";"---";"11";"11";"%100,0";"346,09536";"154.705";"373,93862";"112.857"
210402229;"Mimarlýk (Burslu)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Mühendislik-Mimarlýk Fakültesi";"SAY";"Burslu";"10";"---";"10";"---";"11";"10";"%90,9";"338,18025";"169.241";"348,87148";"149.927"
210402236;"Mimarlýk (Ýngilizce) (Burslu)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Mühendislik-Mimarlýk Fakültesi";"SAY";"Burslu";"10";"---";"10";"---";"11";"11";"%100,0";"345,65697";"155.430";"375,89587";"110.390"
210402243;"Yazýlým Mühendisliði (Ýngilizce) (Burslu)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Mühendislik-Mimarlýk Fakültesi";"SAY";"Burslu";"14";"---";"14";"---";"17";"15";"%88,2";"348,36692";"150.836";"414,82315";"67.817"
210402250;"Yazýlým Mühendisliði (Ýngilizce) (Ücretli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Mühendislik-Mimarlýk Fakültesi";"SAY";"Ücretli";"1";"---";"1";"---";"1";"1";"%100,0";"307,83437";"241.013";"307,83437";"241.013"
210402257;"Yazýlým Mühendisliði (Ýngilizce) (%50 Ýndirimli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Mühendislik-Mimarlýk Fakültesi";"SAY";"%50 Ýndirimli";"91";"---";"39";"---";"91";"39";"%42,9";"Dolmadý";"Dolmadý";"400,77320";"81.838"
210402264;"Beslenme ve Diyetetik (Burslu)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Saðlýk Bilimleri Fakültesi";"SAY";"Burslu";"5";"---";"5";"---";"7";"6";"%85,7";"307,08695";"243.135";"317,84250";"213.906"
210402271;"Beslenme ve Diyetetik (Ücretli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Saðlýk Bilimleri Fakültesi";"SAY";"Ücretli";"1";"---";"1";"---";"1";"1";"%100,0";"260,23044";"452.233";"260,23044";"452.233"
210402278;"Beslenme ve Diyetetik (%50 Ýndirimli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Saðlýk Bilimleri Fakültesi";"SAY";"%50 Ýndirimli";"33";"---";"33";"---";"33";"33";"%100,0";"248,06847";"548.201";"280,50675";"339.992"
210402285;"Dil ve Konuþma Terapisi (Burslu)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Saðlýk Bilimleri Fakültesi";"SAY";"Burslu";"5";"---";"5";"---";"7";"7";"%100,0";"357,35919";"136.142";"361,52707";"129.950"
210402292;"Dil ve Konuþma Terapisi (Ücretli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Saðlýk Bilimleri Fakültesi";"SAY";"Ücretli";"1";"---";"1";"---";"1";"1";"%100,0";"266,87547";"410.451";"266,87547";"410.451"
210402299;"Dil ve Konuþma Terapisi (%50 Ýndirimli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Saðlýk Bilimleri Fakültesi";"SAY";"%50 Ýndirimli";"33";"---";"33";"---";"33";"33";"%100,0";"268,53005";"400.716";"348,10391";"151.306"
210402306;"Fizyoterapi ve Rehabilitasyon (Burslu)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Saðlýk Bilimleri Fakültesi";"SAY";"Burslu";"7";"---";"7";"---";"9";"8";"%88,9";"300,80377";"262.356";"304,52665";"250.626"
210402313;"Fizyoterapi ve Rehabilitasyon (Ücretli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Saðlýk Bilimleri Fakültesi";"SAY";"Ücretli";"1";"---";"1";"---";"1";"1";"%100,0";"247,48930";"553.471";"247,48930";"553.471"
210402320;"Fizyoterapi ve Rehabilitasyon (%50 Ýndirimli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Saðlýk Bilimleri Fakültesi";"SAY";"%50 Ýndirimli";"46";"---";"46";"---";"46";"46";"%100,0";"220,15023";"872.811";"295,37964";"280.885"
210402327;"Hemþirelik (Burslu)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Saðlýk Bilimleri Fakültesi";"SAY";"Burslu";"8";"---";"8";"---";"10";"9";"%90,0";"333,28385";"178.736";"341,85560";"162.233"
210402334;"Hemþirelik (Ücretli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Saðlýk Bilimleri Fakültesi";"SAY";"Ücretli";"1";"---";"1";"---";"1";"1";"%100,0";"293,00344";"289.323";"293,00344";"289.323"
210402341;"Hemþirelik (%50 Ýndirimli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Saðlýk Bilimleri Fakültesi";"SAY";"%50 Ýndirimli";"50";"---";"50";"---";"50";"50";"%100,0";"289,86459";"301.067";"315,08293";"220.992"
210402348;"Dijital Oyun Tasarýmý (Burslu)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Sanat ve Tasarým Fakültesi";"SAY";"Burslu";"8";"---";"8";"---";"10";"9";"%90,0";"303,06721";"255.173";"386,58671";"97.424"
210402355;"Dijital Oyun Tasarýmý (Ücretli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Sanat ve Tasarým Fakültesi";"SAY";"Ücretli";"1";"---";"1";"---";"1";"1";"%100,0";"236,26216";"670.311";"236,26216";"670.311"
210402362;"Dijital Oyun Tasarýmý (%50 Ýndirimli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Sanat ve Tasarým Fakültesi";"SAY";"%50 Ýndirimli";"50";"---";"50";"---";"50";"50";"%100,0";"248,49362";"544.365";"325,95296";"194.619"
210402369;"Endüstriyel Tasarým (Burslu)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Sanat ve Tasarým Fakültesi";"SAY";"Burslu";"7";"---";"7";"---";"9";"8";"%88,9";"316,31143";"217.787";"336,48171";"172.481"
210402376;"Endüstriyel Tasarým (Ücretli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Sanat ve Tasarým Fakültesi";"SAY";"Ücretli";"1";"---";"1";"---";"1";"1";"%100,0";"226,54315";"789.910";"226,54315";"789.910"
210402383;"Endüstriyel Tasarým (%50 Ýndirimli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Sanat ve Tasarým Fakültesi";"SAY";"%50 Ýndirimli";"41";"---";"41";"---";"41";"41";"%100,0";"245,44573";"572.795";"287,32605";"310.948"
210402390;"Gastronomi ve Mutfak Sanatlarý (Burslu)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Sanat ve Tasarým Fakültesi";"SÖZ";"Burslu";"12";"---";"12";"---";"15";"13";"%86,7";"407,19364";"24.247";"431,64966";"8.259"
210402397;"Gastronomi ve Mutfak Sanatlarý (Ücretli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Sanat ve Tasarým Fakültesi";"SÖZ";"Ücretli";"1";"---";"1";"---";"1";"1";"%100,0";"292,83986";"449.052";"292,83986";"449.052"
210402404;"Gastronomi ve Mutfak Sanatlarý (%50 Ýndirimli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Sanat ve Tasarým Fakültesi";"SÖZ";"%50 Ýndirimli";"75";"---";"75";"---";"75";"75";"%100,0";"295,27919";"430.491";"390,32294";"44.879"
210402411;"Ýç Mimarlýk (Burslu)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Sanat ve Tasarým Fakültesi";"SAY";"Burslu";"6";"---";"6";"---";"8";"8";"%100,0";"308,48821";"239.102";"326,20544";"194.008"
210402418;"Ýç Mimarlýk (Ücretli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Sanat ve Tasarým Fakültesi";"SAY";"Ücretli";"1";"---";"1";"---";"1";"1";"%100,0";"299,71455";"265.940";"299,71455";"265.940"
210402425;"Ýç Mimarlýk (%50 Ýndirimli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Sanat ve Tasarým Fakültesi";"SAY";"%50 Ýndirimli";"37";"---";"37";"---";"37";"37";"%100,0";"257,77321";"469.441";"302,18424";"257.957"
210402432;"Ýç Mimarlýk (Ýngilizce) (Burslu)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Sanat ve Tasarým Fakültesi";"SAY";"Burslu";"5";"---";"5";"---";"7";"6";"%85,7";"311,50225";"230.634";"347,35176";"152.545"
210402439;"Ýç Mimarlýk (Ýngilizce) (%50 Ýndirimli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Sanat ve Tasarým Fakültesi";"SAY";"%50 Ýndirimli";"35";"---";"35";"---";"35";"35";"%100,0";"247,82918";"550.309";"303,65364";"253.339"
210402446;"Ýletiþim ve Tasarýmý (Burslu)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Sanat ve Tasarým Fakültesi";"SÖZ";"Burslu";"7";"---";"7";"---";"9";"8";"%88,9";"372,15012";"78.619";"382,18718";"58.582"
210402453;"Ýletiþim ve Tasarýmý (Ücretli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Sanat ve Tasarým Fakültesi";"SÖZ";"Ücretli";"1";"---";"1";"---";"1";"1";"%100,0";"241,31608";"952.624";"241,31608";"952.624"
210402460;"Ýletiþim ve Tasarýmý (%50 Ýndirimli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Sanat ve Tasarým Fakültesi";"SÖZ";"%50 Ýndirimli";"41";"---";"29";"---";"41";"29";"%70,7";"Dolmadý";"Dolmadý";"350,06427";"139.695"
210402488;"Havacýlýk Elektrik ve Elektroniði (Burslu)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Sivil Havacýlýk Yüksekokulu";"SAY";"Burslu";"6";"---";"6";"---";"8";"8";"%100,0";"374,69163";"145.491";"386,14478";"128.774"
210402495;"Havacýlýk Elektrik ve Elektroniði (Ücretli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Sivil Havacýlýk Yüksekokulu";"SAY";"Ücretli";"1";"---";"1";"---";"1";"1";"%100,0";"281,76071";"406.227";"281,76071";"406.227"
210402502;"Havacýlýk Elektrik ve Elektroniði (%50 Ýndirimli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Sivil Havacýlýk Yüksekokulu";"SAY";"%50 Ýndirimli";"37";"---";"37";"---";"37";"37";"%100,0";"284,66107";"392.413";"315,88544";"273.391"
210402509;"Pilotaj (Ýngilizce) (Burslu)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Sivil Havacýlýk Yüksekokulu";"SAY";"Burslu";"5";"---";"5";"---";"7";"7";"%100,0";"522,62184";"6.811";"527,86425";"4.857"
210402516;"Pilotaj (Ýngilizce) (Ücretli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Sivil Havacýlýk Yüksekokulu";"SAY";"Ücretli";"34";"---";"34";"---";"34";"34";"%100,0";"279,43101";"417.886";"324,06097";"249.747"
210402523;"Uçak Bakým ve Onarým (Burslu)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Sivil Havacýlýk Yüksekokulu";"SAY";"Burslu";"9";"---";"9";"---";"11";"11";"%100,0";"357,49507";"174.228";"373,86738";"146.771"
210402530;"Uçak Bakým ve Onarým (Ücretli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Sivil Havacýlýk Yüksekokulu";"SAY";"Ücretli";"1";"---";"1";"---";"1";"1";"%100,0";"281,37587";"408.137";"281,37587";"408.137"
210402537;"Uçak Bakým ve Onarým (%50 Ýndirimli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Sivil Havacýlýk Yüksekokulu";"SAY";"%50 Ýndirimli";"54";"---";"54";"---";"54";"54";"%100,0";"282,51033";"402.648";"344,31497";"200.504"
210402544;"Týp (Burslu)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Týp Fakültesi";"SAY";"Burslu";"6";"---";"6";"---";"8";"7";"%87,5";"472,55785";"23.818";"475,46248";"22.142"
210402551;"Týp (Ücretli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Týp Fakültesi";"SAY";"Ücretli";"38";"---";"38";"---";"38";"38";"%100,0";"438,11710";"47.589";"464,65847";"28.583"
210402558;"Turizm Rehberliði (Burslu)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Uygulamalý Bilimler Yüksekokulu";"DÝL";"Burslu";"6";"---";"6";"---";"8";"8";"%100,0";"408,28418";"24.970";"429,41773";"17.053"
210402565;"Turizm Rehberliði (Ücretli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Uygulamalý Bilimler Yüksekokulu";"DÝL";"Ücretli";"1";"---";"1";"---";"1";"1";"%100,0";"304,80520";"71.872";"304,80520";"71.872"
210402572;"Turizm Rehberliði (%50 Ýndirimli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Uygulamalý Bilimler Yüksekokulu";"DÝL";"%50 Ýndirimli";"40";"---";"29";"---";"40";"29";"%72,5";"Dolmadý";"Dolmadý";"404,49583";"26.480"
210402579;"Uluslararasý Ticaret ve Ýþletmecilik (Burslu)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Uygulamalý Bilimler Yüksekokulu";"EA";"Burslu";"7";"---";"7";"---";"9";"8";"%88,9";"319,10971";"294.001";"331,65268";"232.311"
210402586;"Uluslararasý Ticaret ve Ýþletmecilik (Ücretli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Uygulamalý Bilimler Yüksekokulu";"EA";"Ücretli";"1";"---";"1";"---";"1";"1";"%100,0";"257,42700";"799.652";"257,42700";"799.652"
210402593;"Uluslararasý Ticaret ve Ýþletmecilik (%50 Ýndirimli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Uygulamalý Bilimler Yüksekokulu";"EA";"%50 Ýndirimli";"41";"---";"41";"---";"41";"41";"%100,0";"262,21751";"747.148";"317,42891";"303.103"
210402831;"Ýç Mimarlýk (Ýngilizce) (Ücretli)";"Vakýf";"ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ ";2104;"Sanat ve Tasarým Fakültesi";"SAY";"Ücretli";"1";"---";"1";"---";"1";"1";"%100,0";"246,01445";"567.377";"246,01445";"567.377"
300110043;"Ýlköðretim Matematik Öðretmenliði (Ücretli)";"KKTC";"DOÐU AKDENÝZ ÜNÝVERSÝTESÝ ";3001;"Eðitim Fakültesi";"SAY";"Ücretli";"35";"---";"3";"---";"35";"3";"%8,6";"Dolmadý";"Dolmadý";"296,04176";"278.506"
300110052;"Ýlköðretim Matematik Öðretmenliði (Burslu)";"KKTC";"DOÐU AKDENÝZ ÜNÝVERSÝTESÝ ";3001;"Eðitim Fakültesi";"SAY";"Burslu";"8";"---";"8";"---";"8";"8";"%100,0";"316,52014";"217.250";"351,47443";"145.718"
300110061;"Ýngilizce Öðretmenliði-Elt (Ýngilizce) (Ücretli)";"KKTC";"DOÐU AKDENÝZ ÜNÝVERSÝTESÝ ";3001;"Eðitim Fakültesi";"DÝL";"Ücretli";"18";"---";"18";"---";"18";"18";"%100,0";"338,58787";"52.684";"388,53630";"29.275"
300110079;"Ýngilizce Öðretmenliði-Elt (Ýngilizce) (Burslu)";"KKTC";"DOÐU AKDENÝZ ÜNÝVERSÝTESÝ ";3001;"Eðitim Fakültesi";"DÝL";"Burslu";"8";"---";"8";"---";"8";"8";"%100,0";"399,82131";"24.548";"428,63032";"14.309"
300110097;"Okul Öncesi Öðretmenliði (Ücretli)";"KKTC";"DOÐU AKDENÝZ ÜNÝVERSÝTESÝ ";3001;"Eðitim Fakültesi";"SÖZ";"Ücretli";"22";"---";"10";"---";"22";"10";"%45,5";"Dolmadý";"Dolmadý";"376,79796";"68.939"
300110104;"Okul Öncesi Öðretmenliði (Burslu)";"KKTC";"DOÐU AKDENÝZ ÜNÝVERSÝTESÝ ";3001;"Eðitim Fakültesi";"SÖZ";"Burslu";"8";"---";"8";"---";"8";"8";"%100,0";"400,11820";"31.797";"453,67924";"2.849"
300110113;"Rehberlik ve Psikolojik Danýþmanlýk (Ücretli)";"KKTC";"DOÐU AKDENÝZ ÜNÝVERSÝTESÝ ";3001;"Eðitim Fakültesi";"EA";"Ücretli";"16";"---";"3";"---";"16";"3";"%18,8";"Dolmadý";"Dolmadý";"314,20190";"264.511"
300110122;"Rehberlik ve Psikolojik Danýþmanlýk (Burslu)";"KKTC";"DOÐU AKDENÝZ ÜNÝVERSÝTESÝ ";3001;"Eðitim Fakültesi";"EA";"Burslu";"10";"---";"10";"---";"10";"10";"%100,0";"328,20219";"199.073";"342,42543";"148.382"
300110131;"Sýnýf Öðretmenliði (Ücretli)";"KKTC";"DOÐU AKDENÝZ ÜNÝVERSÝTESÝ ";3001;"Eðitim Fakültesi";"EA";"Ücretli";"19";"---";"12";"---";"19";"12";"%63,2";"Dolmadý";"Dolmadý";"326,93146";"204.334"
300110167;"Türkçe Öðretmenliði (Ücretli)";"KKTC";"DOÐU AKDENÝZ ÜNÝVERSÝTESÝ ";3001;"Eðitim Fakültesi";"SÖZ";"Ücretli";"15";"---";"---";"---";"15";"---";"---";"Dolmadý";"Dolmadý";"---";""
300110176;"Türkçe Öðretmenliði (Burslu)";"KKTC";"DOÐU AKDENÝZ ÜNÝVERSÝTESÝ ";3001;"Eðitim Fakültesi";"SÖZ";"Burslu";"5";"---";"5";"---";"5";"5";"%100,0";"371,50342";"80.090";"388,91594";"47.124"
300110237;"Psikoloji (Ýngilizce) (Ücretli)";"KKTC";"DOÐU AKDENÝZ ÜNÝVERSÝTESÝ ";3001;"Fen ve Edebiyat Fakültesi";"EA";"Ücretli";"18";"---";"7";"---";"18";"7";"%38,9";"Dolmadý";"Dolmadý";"335,16935";"172.248"
300110246;"Psikoloji (Ýngilizce) (Burslu)";"KKTC";"DOÐU AKDENÝZ ÜNÝVERSÝTESÝ ";3001;"Fen ve Edebiyat Fakültesi";"EA";"Burslu";"12";"---";"12";"---";"12";"12";"%100,0";"345,73462";"138.300";"368,30474";"82.843"
300110264;"Türk Dili ve Edebiyatý (Ücretli)";"KKTC";"DOÐU AKDENÝZ ÜNÝVERSÝTESÝ ";3001;"Fen ve Edebiyat Fakültesi";"SÖZ";"Ücretli";"17";"---";"4";"---";"17";"4";"%23,5";"Dolmadý";"Dolmadý";"226,40892";"1.103.962"
300110282;"Matematik ve Bilgisayar Bilimleri (Ýngilizce) (Burslu)";"KKTC";"DOÐU AKDENÝZ ÜNÝVERSÝTESÝ ";3001;"Fen ve Edebiyat Fakültesi";"SAY";"Burslu";"7";"---";"7";"---";"7";"7";"%100,0";"286,29126";"315.281";"294,30168";"284.732"
