DEPARTMENT_ID,DEPARTMENT_NAME,LAST_RANK,FIRST_RANK,LAST_SCORE,FIRST_SCORE,SUM_CAPACITY,SUM_ENROLLMENT,FIELD_RATE,GENERAL_ENROLLMENT,SCORE_RANGE,RANK_RANGE,ENROLLMENT_EFFICIENCY
300810133,Hemþirelik(Fakülte)(%75 Ýndirimli),341102.0,260175.0,250.49,272.28,24.0,24.0,1.0,24.0,21.789999999999964,80927.0,1.0
300810142,  Hemþirelik (%50 Ýndirimli),393371.0,277467.0,273.07,305.39,34.0,34.0,1.0,34.0,32.31999999999999,115904.0,1.0
300810142,Hemþirelik (%50 Ýndirimli),401653.67,266718.33,259.06,291.96,39.67,39.67,1.0,39.67,32.89999999999998,134935.33999999997,1.0
300810142,Hemþirelik (Fakülte) (%50 Ýndirimli),388516.0,268414.0,258.25,294.55,33.0,33.0,1.0,33.0,36.30000000000001,120102.0,1.0
300810142,Hemþirelik(Fakülte)(%50 Ýndirimli),444437.0,359775.0,230.13,246.39,10.0,10.0,1.0,10.0,16.25999999999999,84662.0,1.0
300810169,Rehberlik ve Psikolojik Danýþmanlýk (%50 Ýndirimli),230817.0,230817.0,315.94,315.94,17.0,1.0,0.06,1.0,0.0,0.0,0.06
300810187,  Türkçe Öðretmenliði (Burslu),135739.0,63259.0,342.2,369.83,3.0,3.0,1.0,3.0,27.629999999999995,72480.0,1.0
300810187,Türkçe Öðretmenliði (Burslu),70862.0,50105.5,331.97,343.93,3.0,3.0,1.0,3.0,11.95999999999998,20756.5,1.0
300810187,Türkçe Öðretmenliði(Burslu),104458.0,41578.0,341.31,372.44,5.0,5.0,1.0,5.0,31.129999999999995,62880.0,1.0
300810203,  Türkçe Öðretmenliði (%50 Ýndirimli),294620.0,259242.0,308.93,314.81,20.0,2.0,0.1,2.0,5.8799999999999955,35378.0,0.1
300810203,Türkçe Öðretmenliði (%50 Ýndirimli),256174.0,144327.0,278.58,304.43,17.0,4.5,0.26,4.5,25.850000000000023,111847.0,0.26
300810221,Hukuk (Burslu),71366.8,60707.0,373.24,379.38,9.6,9.6,1.0,9.6,6.139999999999986,10659.800000000003,1.0
300810221,Hukuk(Burslu),54214.0,41187.0,375.18,385.25,11.0,11.0,1.0,11.0,10.069999999999993,13027.0,1.0
300810284,  Fizyoterapi ve Rehabilitasyon (Burslu),535228.0,475413.0,248.01,257.13,3.0,3.0,1.0,3.0,9.120000000000005,59815.0,1.0
300810284,Fizyoterapi ve Rehabilitasyon (Burslu),451060.0,433930.0,250.96,254.12,4.33,4.0,0.89,4.0,3.1599999999999966,17130.0,0.92
300810284,Fizyoterapi ve Rehabilitasyon (Fakülte) (Burslu),360214.0,230827.0,265.3,310.05,3.0,3.0,1.0,3.0,44.75,129387.0,1.0
300810284,Fizyoterapi ve Rehabilitasyon(Yüksekokul)(Burslu),312242.0,264316.0,257.43,270.96,5.0,5.0,1.0,5.0,13.529999999999973,47926.0,1.0
300810309,  Fizyoterapi ve Rehabilitasyon (%50 Ýndirimli),1161874.0,652858.0,193.07,233.92,20.0,20.0,1.0,20.0,40.849999999999994,509016.0,1.0
300810309,Fizyoterapi ve Rehabilitasyon (%50 Ýndirimli),1102113.0,601012.0,202.64,246.61,28.0,28.0,1.0,28.0,43.97000000000003,501101.0,1.0
300810309,Fizyoterapi ve Rehabilitasyon (Fakülte) (%50 Ýndirimli),674373.0,408607.0,209.86,253.63,17.0,7.0,0.41,7.0,43.76999999999998,265766.0,0.41
300850184,  Psikoloji (Burslu),322958.0,145263.0,314.62,360.6,8.0,8.0,1.0,8.0,45.98000000000002,177695.0,1.0
300850184,Psikoloji (Burslu),249744.67,208463.33,305.0,316.01,8.0,8.0,1.0,8.0,11.009999999999991,41281.340000000026,1.0
300850184,Psikoloji(Burslu),174144.0,144735.0,317.87,328.37,5.0,5.0,1.0,5.0,10.5,29409.0,1.0
300850185,Psikoloji(%75 Ýndirimli),302709.0,185284.0,284.67,314.23,17.0,17.0,1.0,17.0,29.560000000000002,117425.0,1.0
300850186,  Psikoloji (%50 Ýndirimli),882560.0,317129.0,249.61,315.72,42.0,42.0,1.0,42.0,66.11000000000001,565431.0,1.0
300850186,Psikoloji (%50 Ýndirimli),805579.67,231200.0,229.1,314.14,42.0,33.33,0.79,33.33,85.03999999999999,574379.67,0.79
300850186,Psikoloji(%50 Ýndirimli),446262.0,307399.0,260.63,283.72,8.0,8.0,1.0,8.0,23.090000000000032,138863.0,1.0
300850187,  Bilgisayar Mühendisliði (Ýngilizce) (Burslu),293074.0,293074.0,300.15,300.15,3.0,1.0,0.33,1.0,0.0,0.0,0.33
300850187,Bilgisayar Mühendisliði (Ýngilizce) (Burslu),269203.0,243153.33,291.23,301.09,3.0,2.67,0.89,2.67,9.859999999999957,26049.670000000013,0.89
300850194,Hukuk(%75 Ýndirimli),82047.0,54939.0,357.67,374.67,38.0,38.0,1.0,38.0,17.0,27108.0,1.0
300850195,Hukuk (%50 Ýndirimli),116453.25,75140.25,351.9,371.74,63.75,30.25,0.45,30.25,19.840000000000032,41313.0,0.47
300850195,Hukuk(%50 Ýndirimli),132235.0,88674.0,333.35,354.0,21.0,21.0,1.0,21.0,20.649999999999977,43561.0,1.0
300850199,  Gastronomi ve Mutfak Sanatlarý (Burslu),374009.0,255887.0,297.17,315.39,4.0,4.0,1.0,4.0,18.21999999999997,118122.0,1.0
300850199,Gastronomi ve Mutfak Sanatlarý (Burslu),275249.33,110194.33,298.1,338.27,4.33,4.33,1.0,4.33,40.16999999999996,165055.0,1.0
300850199,Gastronomi ve Mutfak Sanatlarý (Fakülte) (Burslu),400330.0,125594.0,265.5,324.33,6.0,6.0,1.0,6.0,58.829999999999984,274736.0,1.0
300850200,  Gastronomi ve Mutfak Sanatlarý (%50 Ýndirimli),1403516.0,774052.0,191.77,253.99,25.0,8.0,0.32,8.0,62.22,629464.0,0.32
300850200,Gastronomi ve Mutfak Sanatlarý (%50 Ýndirimli),1052608.5,422758.0,182.53,265.3,23.5,6.5,0.27,6.5,82.77000000000001,629850.5,0.28
300850200,Gastronomi ve Mutfak Sanatlarý (Fakülte) (%50 Ýndirimli),735964.0,465618.0,219.98,255.5,34.0,5.0,0.15,5.0,35.52000000000001,270346.0,0.15
300850201,  Ýç Mimarlýk ve Çevre Tasarýmý (Burslu),567665.0,298628.0,279.38,319.36,3.0,3.0,1.0,3.0,39.98000000000002,269037.0,1.0
300850201,Ýç Mimarlýk ve Çevre Tasarýmý (Burslu),398871.25,301496.0,280.22,296.68,5.0,5.0,1.0,5.0,16.45999999999998,97375.25,1.0
300850202,  Ýç Mimarlýk ve Çevre Tasarýmý (%50 Ýndirimli),1014208.0,346719.0,239.4,310.29,22.0,22.0,1.0,22.0,70.89000000000001,667489.0,1.0
300850202,Ýç Mimarlýk ve Çevre Tasarýmý (%50 Ýndirimli),963031.25,513855.75,223.9,265.1,28.75,19.75,0.68,19.75,41.20000000000002,449175.5,0.69
300910141,  Siyaset Bilimi ve Kamu Yönetimi (Ýngilizce) (Burslu),1633815.0,1346860.0,192.85,215.91,10.0,3.0,0.3,3.0,23.060000000000002,286955.0,0.3
300910141,Siyaset Bilimi ve Kamu Yönetimi (Ýngilizce) (Burslu),1379429.0,1017513.5,208.34,237.69,10.0,5.5,0.55,5.5,29.349999999999994,361915.5,0.55
300910186,  Uluslararasý Ýliþkiler (Ýngilizce) (Burslu),1772647.0,1772647.0,167.08,167.08,10.0,1.0,0.1,1.0,0.0,0.0,0.1
300910186,Uluslararasý Ýliþkiler (Ýngilizce) (Burslu),1665931.5,1206435.5,188.11,224.2,10.0,10.0,1.0,10.0,36.089999999999975,459496.0,1.0
300990057,  Görsel Ýletiþim Tasarýmý (Burslu),1454765.0,532921.0,181.52,277.82,10.0,3.0,0.3,3.0,96.29999999999998,921844.0,0.3
300990057,Görsel Ýletiþim Tasarýmý (Burslu),1081214.33,416048.0,205.27,276.36,9.0,7.67,0.72,7.67,71.09,665166.3300000001,0.85
300990058,  Turizm Ýþletmeciliði (Ýngilizce) (Burslu),1678388.0,944280.0,187.91,244.7,10.0,5.0,0.5,5.0,56.78999999999999,734108.0,0.5
300990058,Turizm Ýþletmeciliði (Ýngilizce) (Burslu),1648566.5,1139439.0,190.81,229.04,11.0,11.0,1.0,11.0,38.22999999999999,509127.5,1.0
300990059,  Uluslararasý Ýþletme Yönetimi (Ýngilizce) (Burslu),1455707.0,387054.0,208.0,303.53,10.0,3.0,0.3,3.0,95.52999999999997,1068653.0,0.3
300990059,Uluslararasý Ýþletme Yönetimi (Ýngilizce) (Burslu),1316326.67,892778.0,196.81,231.42,8.33,5.33,0.58,5.33,34.609999999999985,423548.6699999999,0.64
300990066,  Ýç Mimarlýk ve Çevre Tasarýmý (Ücretli),1190802.0,632938.0,226.78,272.27,10.0,10.0,1.0,10.0,45.48999999999998,557864.0,1.0
300990066,Ýç Mimarlýk ve Çevre Tasarýmý (Ücretli),1057438.0,673101.33,218.62,248.32,9.0,7.0,0.71,7.0,29.69999999999999,384336.67000000004,0.78
300990067,  Ýç Mimarlýk ve Çevre Tasarýmý (Burslu),435544.0,334635.0,296.22,312.44,10.0,10.0,1.0,10.0,16.21999999999997,100909.0,1.0
300990067,Ýç Mimarlýk ve Çevre Tasarýmý (Burslu),489407.67,280500.0,269.56,300.41,7.67,7.67,1.0,7.67,30.850000000000023,208907.66999999998,1.0
300990068,  Ýç Mimarlýk ve Çevre Tasarýmý (%50 Ýndirimli),1058658.0,473313.0,236.16,290.98,10.0,10.0,1.0,10.0,54.82000000000002,585345.0,1.0
300990068,Ýç Mimarlýk ve Çevre Tasarýmý (%50 Ýndirimli),848756.0,499297.0,231.37,268.48,10.0,7.67,0.77,7.67,37.110000000000014,349459.0,0.77
300990076,Görsel Ýletiþim Tasarýmý (Ücretli),1525739.0,1525739.0,172.1,172.1,9.0,1.0,0.11,1.0,0.0,0.0,0.11
300990083,Görsel Ýletiþim Tasarýmý (%50 Ýndirimli),1528786.0,284360.0,170.96,309.98,9.0,2.0,0.22,2.0,139.02,1244426.0,0.22
300990104,Turizm Ýþletmeciliði (Ýngilizce) (Ücretli),1773468.0,1773468.0,182.41,182.41,9.0,1.0,0.11,1.0,0.0,0.0,0.11
300990111,Turizm Ýþletmeciliði (Ýngilizce) (%50 Ýndirimli),1747673.0,1537071.0,185.22,202.42,9.0,4.0,0.44,4.0,17.19999999999999,210602.0,0.44
300990118,  Uluslararasý Ýþletme Yönetimi (Ýngilizce) (Ücretli),1770333.0,1134121.0,168.6,230.76,10.0,3.0,0.3,3.0,62.16,636212.0,0.3
300990118,Uluslararasý Ýþletme Yönetimi (Ýngilizce) (Ücretli),1801409.0,1801409.0,178.75,178.75,9.0,1.0,0.11,1.0,0.0,0.0,0.11
300990125,  Uluslararasý Ýþletme Yönetimi (Ýngilizce) (%50 Ýndirimli),1384764.0,1251779.0,213.22,222.57,10.0,2.0,0.2,2.0,9.349999999999994,132985.0,0.2
300990125,Uluslararasý Ýþletme Yönetimi (Ýngilizce) (%50 Ýndirimli),1527889.0,1172433.0,203.07,228.04,9.0,2.0,0.22,2.0,24.97,355456.0,0.22
300990132,  Siyaset Bilimi ve Kamu Yönetimi (Ýngilizce) (Ücretli),1542192.0,722699.0,201.22,263.46,10.0,5.0,0.5,5.0,62.23999999999998,819493.0,0.5
300990139,Siyaset Bilimi ve Kamu Yönetimi (Ýngilizce) (%50 Ýndirimli),1611331.0,1611331.0,196.92,196.92,10.0,1.0,0.1,1.0,0.0,0.0,0.1
300990146,  Uluslararasý Ýliþkiler (Ýngilizce) (Ücretli),1770349.0,1570400.0,168.59,198.8,10.0,2.0,0.2,2.0,30.210000000000008,199949.0,0.2
300990146,Uluslararasý Ýliþkiler (Ýngilizce) (Ücretli),1688757.0,1688757.0,190.7,190.7,10.0,1.0,0.1,1.0,0.0,0.0,0.1
300990153,Uluslararasý Ýliþkiler (Ýngilizce) (%50 Ýndirimli),1692597.0,1467306.0,190.37,207.37,10.0,2.0,0.2,2.0,17.0,225291.0,0.2
301010014,Ýlahiyat(Burslu),682898.0,261885.0,241.09,301.33,60.0,60.0,1.0,60.0,60.23999999999998,421013.0,1.0
301010023,Rehberlik ve Psikolojik Danýþmanlýk(Burslu),221547.0,182710.0,303.63,315.05,8.0,8.0,1.0,8.0,11.420000000000016,38837.0,1.0
301010086,Psikoloji(Burslu),201785.0,104157.0,309.2,346.0,14.0,14.0,1.0,14.0,36.80000000000001,97628.0,1.0
301010095,Psikoloji(%75 Ýndirimli),266476.0,171149.0,292.48,318.88,11.0,11.0,1.0,11.0,26.399999999999977,95327.0,1.0
301010102,Psikoloji(%50 Ýndirimli),777369.0,320197.0,222.91,281.2,47.0,47.0,1.0,47.0,58.28999999999999,457172.0,1.0
301010111,Hukuk(Burslu),53268.0,45645.0,375.88,381.61,19.0,19.0,1.0,19.0,5.730000000000018,7623.0,1.0
301010156,Ýngilizce Öðretmenliði(Burslu),33895.0,30039.0,333.04,345.3,16.0,16.0,1.0,16.0,12.259999999999991,3856.0,1.0
301010174,Türkçe Öðretmenliði(Burslu),140419.0,98213.0,329.58,343.69,16.0,16.0,1.0,16.0,14.110000000000014,42206.0,1.0
301010192,Hukuk(%50 Ýndirimli),112854.0,63294.0,341.8,368.99,13.0,13.0,1.0,13.0,27.189999999999998,49560.0,1.0
301010195,Özel Eðitim Öðretmenliði(Burslu),35585.0,22478.0,377.0,389.69,7.0,7.0,1.0,7.0,12.689999999999998,13107.0,1.0
301010196,Özel Eðitim Öðretmenliði(%50 Ýndirimli),279116.0,190459.0,298.03,316.45,8.0,8.0,1.0,8.0,18.420000000000016,88657.0,1.0
301010200,Mütercim-Tercümanlýk(Fakülte)(Ýngilizce)(T.C. Vatandaþlarý)(Burslu),69877.0,49433.0,234.57,286.72,8.0,8.0,1.0,8.0,52.150000000000034,20444.0,1.0
301010206,Özel Eðitim Öðretmenliði(%75 Ýndirimli),130486.0,68414.0,332.62,356.57,9.0,9.0,1.0,9.0,23.94999999999999,62072.0,1.0
301010208,Ýlahiyat(Arapça)(T.C. Vatandaþlarý)(Burslu),783528.0,334478.0,229.16,288.32,20.0,20.0,1.0,20.0,59.16,449050.0,1.0
301210012,Beslenme ve Diyetetik (Burslu),376623.0,322030.0,227.2,242.07,4.0,3.0,0.75,3.0,14.870000000000005,54593.0,0.75
301210012,Beslenme ve Diyetetik (Yüksekokul) (Burslu),360572.0,256399.0,265.22,299.22,4.0,4.0,1.0,4.0,34.0,104173.0,1.0
301210012,Beslenme ve Diyetetik(Yüksekokul)(Burslu),308722.0,274972.0,258.3,267.68,3.0,3.0,1.0,3.0,9.379999999999995,33750.0,1.0
301210039,Çocuk Geliþimi (Burslu),327230.0,327230.0,258.55,258.55,3.0,1.0,0.33,1.0,0.0,0.0,0.33
301210039,Çocuk Geliþimi (Yüksekokul) (Burslu),339865.0,322428.0,289.32,293.04,4.0,4.0,1.0,4.0,3.7200000000000273,17437.0,1.0
301210039,Çocuk Geliþimi(Yüksekokul)(Burslu),373218.0,233592.0,271.71,300.42,3.0,3.0,1.0,3.0,28.710000000000036,139626.0,1.0
301210057,Fizyoterapi ve Rehabilitasyon (Burslu),380256.0,349165.0,224.94,235.6,5.0,5.0,1.0,5.0,10.659999999999997,31091.0,1.0
301210057,Fizyoterapi ve Rehabilitasyon (Yüksekokul) (Burslu),353666.0,325114.0,267.06,275.18,3.0,3.0,1.0,3.0,8.120000000000005,28552.0,1.0
301210057,Fizyoterapi ve Rehabilitasyon(Yüksekokul)(Burslu),356152.0,309458.0,247.15,258.11,3.0,3.0,1.0,3.0,10.960000000000008,46694.0,1.0
301210093,  Psikoloji (Burslu),288071.0,210406.0,321.49,339.92,6.0,6.0,1.0,6.0,18.430000000000007,77665.0,1.0
301210093,Psikoloji (Burslu),221440.25,181860.75,315.23,325.41,7.25,7.25,1.0,7.25,10.180000000000007,39579.5,1.0
301210093,Psikoloji(Burslu),171561.0,107695.0,318.73,344.26,6.0,6.0,1.0,6.0,25.529999999999973,63866.0,1.0
301210109,Psikoloji(%75 Ýndirimli),642389.0,300997.0,237.62,285.02,34.0,34.0,1.0,34.0,47.39999999999998,341392.0,1.0
301210163,Diþ Hekimliði (Burslu),41589.8,38163.0,450.03,454.25,7.8,7.8,1.0,7.8,4.220000000000027,3426.800000000003,1.0
301210163,Diþ Hekimliði(Burslu),30551.0,29732.0,449.46,450.9,5.0,5.0,1.0,5.0,1.4399999999999977,819.0,1.0
301210172,Diþ Hekimliði (%25 Ýndirimli),71179.0,46353.0,417.4,445.38,40.0,36.75,0.9,36.75,27.980000000000018,24826.0,0.92
301210172,Diþ Hekimliði(%25 Ýndirimli),68097.0,40630.0,395.68,433.43,25.0,25.0,1.0,25.0,37.75,27467.0,1.0
301290065,Antrenörlük Eðitimi (Burslu),364254.0,364254.0,252.58,252.58,3.0,1.0,0.33,1.0,0.0,0.0,0.33
301290065,Antrenörlük Eðitimi (Yüksekokul) (Burslu),973692.0,733941.0,208.18,232.77,6.0,2.0,0.33,2.0,24.590000000000003,239751.0,0.33
301290066,Beslenme ve Diyetetik (Yüksekokul) (%50 Ýndirimli),686784.0,530231.0,198.6,231.16,16.0,4.0,0.25,4.0,32.56,156553.0,0.25
301290070,Spor Yöneticiliði (Yüksekokul) (Burslu),969469.0,494104.0,209.2,262.31,6.0,2.0,0.33,2.0,53.110000000000014,475365.0,0.33
301290072,Çocuk Geliþimi (%50 Ýndirimli),375671.0,375671.0,250.81,250.81,17.0,1.0,0.06,1.0,0.0,0.0,0.06
301290072,Çocuk Geliþimi (Yüksekokul) (%50 Ýndirimli),883982.0,870140.0,219.14,220.34,16.0,2.0,0.12,2.0,1.200000000000017,13842.0,0.12
301290073,Fizyoterapi ve Rehabilitasyon (Yüksekokul) (%50 Ýndirimli),692623.0,472950.0,191.27,240.74,16.0,4.0,0.25,4.0,49.47,219673.0,0.25
301290074,  Psikoloji (%50 Ýndirimli),1062316.0,337997.0,235.89,311.83,34.0,34.0,1.0,34.0,75.94,724319.0,1.0
301290074,Psikoloji (%50 Ýndirimli),977938.75,367272.5,215.84,285.98,40.25,29.5,0.72,29.5,70.14000000000001,610666.25,0.73
301290083,  Fizyoterapi ve Rehabilitasyon (Burslu),445345.0,358176.0,262.45,281.43,5.0,5.0,1.0,5.0,18.980000000000018,87169.0,1.0
301290083,Fizyoterapi ve Rehabilitasyon (Burslu),478950.5,398228.5,262.59,276.18,6.5,6.5,1.0,6.5,13.590000000000032,80722.0,1.0
301290090,  Beslenme ve Diyetetik (Burslu),489566.0,442273.0,254.81,263.04,5.0,5.0,1.0,5.0,8.230000000000018,47293.0,1.0
301290090,Beslenme ve Diyetetik (Burslu),499883.0,467209.5,259.79,264.24,6.0,6.0,1.0,6.0,4.449999999999989,32673.5,1.0
301290097,  Çocuk Geliþimi (Burslu),784569.0,337316.0,257.84,311.96,5.0,5.0,1.0,5.0,54.120000000000005,447253.0,1.0
301290097,Çocuk Geliþimi (Burslu),601538.5,380286.5,273.3,300.15,6.0,6.0,1.0,6.0,26.849999999999966,221252.0,1.0
301290104,  Fizyoterapi ve Rehabilitasyon (%50 Ýndirimli),1203330.0,773712.0,189.95,222.6,25.0,25.0,1.0,25.0,32.650000000000006,429618.0,1.0
301290104,Fizyoterapi ve Rehabilitasyon (%50 Ýndirimli),924839.0,543107.0,220.71,258.72,34.0,34.0,1.0,34.0,38.01000000000002,381732.0,1.0
301290153,  Beslenme ve Diyetetik (%50 Ýndirimli),1072459.0,551158.0,199.61,245.85,25.0,25.0,1.0,25.0,46.23999999999998,521301.0,1.0
301290153,Beslenme ve Diyetetik (%50 Ýndirimli),976860.0,532098.0,216.65,260.28,34.0,34.0,1.0,34.0,43.62999999999997,444762.0,1.0
301290160,  Çocuk Geliþimi (%50 Ýndirimli),1683219.0,817821.0,187.31,254.96,25.0,17.0,0.68,17.0,67.65,865398.0,0.68
301290160,Çocuk Geliþimi (%50 Ýndirimli),1484703.0,720743.0,206.15,264.69,34.0,34.0,1.0,34.0,58.53999999999999,763960.0,1.0
301310047,  Ýngilizce Öðretmenliði (Ýngilizce) (Ücretli),86306.0,83012.0,248.16,254.82,2.0,2.0,1.0,2.0,6.659999999999997,3294.0,1.0
301310047,Ýngilizce Öðretmenliði (Ýngilizce) (Ücretli),125101.5,99055.0,218.06,257.75,5.0,5.0,1.0,5.0,39.69,26046.5,1.0
301310056,  Ýngilizce Öðretmenliði (Ýngilizce) (Burslu),36376.0,24421.0,365.43,398.29,7.0,7.0,1.0,7.0,32.860000000000014,11955.0,1.0
301310056,Ýngilizce Öðretmenliði (Ýngilizce) (Burslu),41745.0,21009.5,343.45,394.97,7.25,7.25,1.0,7.25,51.52000000000004,20735.5,1.0
301310056,Ýngilizce Öðretmenliði(Ýngilizce)(Burslu),30686.0,26409.0,343.11,357.09,8.0,8.0,1.0,8.0,13.979999999999961,4277.0,1.0
301310065,  Ýngilizce Öðretmenliði (Ýngilizce) (%50 Ýndirimli),85919.0,46230.0,248.97,339.97,36.0,36.0,1.0,36.0,91.00000000000003,39689.0,1.0
301310065,Ýngilizce Öðretmenliði (Ýngilizce) (%50 Ýndirimli),94150.0,45481.75,223.83,333.65,33.25,30.75,0.9,30.75,109.81999999999996,48668.25,0.92
301310074,  Okul Öncesi Öðretmenliði (Ücretli),181241.0,127564.0,330.42,344.59,3.0,3.0,1.0,3.0,14.169999999999959,53677.0,1.0
301310074,Okul Öncesi Öðretmenliði (Ücretli),245653.0,160680.5,292.31,311.41,4.0,3.0,0.75,3.0,19.100000000000023,84972.5,0.75
301310083,  Okul Öncesi Öðretmenliði (Burslu),45481.0,32769.0,380.4,390.0,8.0,8.0,1.0,8.0,9.600000000000023,12712.0,1.0
301310083,Okul Öncesi Öðretmenliði (Burslu),53400.5,32222.0,361.16,376.6,7.75,7.75,1.0,7.75,15.439999999999998,21178.5,1.0
301310083,Okul Öncesi Öðretmenliði(Burslu),55083.0,37929.0,363.77,375.12,10.0,10.0,1.0,10.0,11.350000000000023,17154.0,1.0
301310092,  Okul Öncesi Öðretmenliði (%50 Ýndirimli),203737.0,45848.0,325.47,380.15,39.0,39.0,1.0,39.0,54.67999999999995,157889.0,1.0
301310092,Okul Öncesi Öðretmenliði (%50 Ýndirimli),261797.67,116707.67,289.79,325.7,35.0,26.0,0.71,26.0,35.90999999999997,145090.0,0.74
301310117,  Rehberlik ve Psikolojik Danýþmanlýk (Burslu),283120.0,168915.0,322.53,352.42,8.0,5.0,0.62,5.0,29.890000000000043,114205.0,0.62
301310117,Rehberlik ve Psikolojik Danýþmanlýk (Burslu),237607.33,180375.0,308.04,323.45,6.67,5.33,0.87,5.33,15.409999999999968,57232.32999999999,0.8
301310117,Rehberlik ve Psikolojik Danýþmanlýk(Burslu),195997.0,158965.0,310.93,323.07,8.0,8.0,1.0,8.0,12.139999999999986,37032.0,1.0
301310126,Rehberlik ve Psikolojik Danýþmanlýk (%50 Ýndirimli),258479.0,258479.0,308.36,308.36,23.0,1.0,0.04,1.0,0.0,0.0,0.04
301310144,  Türkçe Öðretmenliði (Burslu),257614.0,62928.0,315.09,370.02,5.0,3.0,0.6,3.0,54.93000000000001,194686.0,0.6
301310144,Türkçe Öðretmenliði (Burslu),77403.67,59801.67,342.19,351.38,6.0,6.0,1.0,6.0,9.189999999999998,17602.0,1.0
301310144,Türkçe Öðretmenliði(Burslu),93449.0,50867.0,345.59,366.26,8.0,8.0,1.0,8.0,20.670000000000016,42582.0,1.0
301310153,  Türkçe Öðretmenliði (%50 Ýndirimli),266390.0,225599.0,313.57,321.01,15.0,7.0,0.47,7.0,7.439999999999998,40791.0,0.47
301310153,Türkçe Öðretmenliði (%50 Ýndirimli),266794.33,235016.67,288.49,294.67,17.0,2.0,0.13,2.0,6.180000000000007,31777.660000000003,0.12
301310162,  Psikoloji (Ücretli),910945.0,657525.0,247.32,269.75,9.0,9.0,1.0,9.0,22.430000000000007,253420.0,1.0
301310162,Psikoloji (Ücretli),863648.25,571510.75,231.9,262.08,10.25,7.25,0.77,7.25,30.17999999999998,292137.5,0.71
301310162,Psikoloji(Ücretli),626497.0,388036.0,239.23,269.28,15.0,15.0,1.0,15.0,30.049999999999983,238461.0,1.0
301310171,  Psikoloji (Burslu),264768.0,156025.0,326.51,356.77,9.0,9.0,1.0,9.0,30.25999999999999,108743.0,1.0
301310171,Psikoloji (Burslu),232143.5,188417.25,312.28,323.7,10.25,10.25,1.0,10.25,11.420000000000016,43726.25,1.0
301310171,Psikoloji(Burslu),175748.0,59308.0,317.32,371.65,9.0,9.0,1.0,9.0,54.329999999999984,116440.0,1.0
301310189,  Psikoloji (%50 Ýndirimli),839886.0,266124.0,253.1,326.22,32.0,32.0,1.0,32.0,73.12000000000003,573762.0,1.0
301310189,Psikoloji (%50 Ýndirimli),879158.5,292217.25,227.86,299.7,44.5,33.25,0.76,33.25,71.83999999999997,586941.25,0.75
301310189,Psikoloji(%50 Ýndirimli),483331.0,241976.0,255.67,298.3,36.0,36.0,1.0,36.0,42.630000000000024,241355.0,1.0
301310205,  Ýþletme (Ýngilizce) (Burslu),1344452.0,537425.0,216.08,282.91,5.0,5.0,1.0,5.0,66.83000000000001,807027.0,1.0
301310205,Ýþletme (Ýngilizce) (Burslu),1033930.33,845934.0,226.71,241.16,5.0,3.67,0.73,3.67,14.449999999999989,187996.32999999996,0.73
301310205,Ýþletme(Ýngilizce)(Burslu),532145.0,305285.0,249.59,284.14,3.0,3.0,1.0,3.0,34.54999999999998,226860.0,1.0
301310232,Uluslararasý Finans(Fakülte)(Ýngilizce)(Burslu),705896.0,503316.0,231.4,253.09,3.0,3.0,1.0,3.0,21.689999999999998,202580.0,1.0
301310259,Turizm ve Otel Ýþletmeciliði(Yüksekokul)(Ýngilizce)(Burslu),751621.0,237127.0,226.48,299.52,3.0,3.0,1.0,3.0,73.03999999999999,514494.0,1.0
301310302,  Bilgisayar Mühendisliði (Ýngilizce) (Burslu),183810.0,147876.0,345.65,367.48,5.0,5.0,1.0,5.0,21.83000000000004,35934.0,1.0
301310302,Bilgisayar Mühendisliði (Ýngilizce) (Burslu),217314.0,140267.0,306.13,346.5,6.5,6.5,1.0,6.5,40.370000000000005,77047.0,1.0
301310329,Elektrik-Elektronik Mühendisliði (Ýngilizce) (Burslu),199161.33,173936.67,326.76,335.1,4.33,2.0,0.44,2.0,8.340000000000032,25224.659999999974,0.46
301390037,  Psikoloji (Ýngilizce) (Burslu),285632.0,212015.0,322.0,339.49,5.0,5.0,1.0,5.0,17.49000000000001,73617.0,1.0
301390037,Psikoloji (Ýngilizce) (Burslu),267118.5,182565.25,303.38,325.28,6.5,6.5,1.0,6.5,21.899999999999977,84553.25,1.0
301390037,Psikoloji(Ýngilizce)(Burslu),179931.0,162088.0,315.93,321.97,5.0,5.0,1.0,5.0,6.0400000000000205,17843.0,1.0
301390038,  Psikoloji (Ýngilizce) (%50 Ýndirimli),980877.0,403606.0,241.92,300.96,22.0,22.0,1.0,22.0,59.03999999999999,577271.0,1.0
301390038,Psikoloji (Ýngilizce) (%50 Ýndirimli),855686.33,297363.33,218.35,293.54,31.67,20.33,0.68,20.33,75.19000000000003,558323.0,0.64
301390038,Psikoloji(Ýngilizce)(%50 Ýndirimli),766416.0,366353.0,224.59,272.85,19.0,19.0,1.0,19.0,48.26000000000002,400063.0,1.0
301390039,  Psikoloji (Ýngilizce) (Ücretli),863698.0,736066.0,251.13,262.2,3.0,3.0,1.0,3.0,11.069999999999993,127632.0,1.0
301390039,Psikoloji (Ýngilizce) (Ücretli),1008546.0,898514.0,224.27,233.84,4.5,4.0,0.9,4.0,9.569999999999993,110032.0,0.89
