FACULTY_NAME,DEPARTMENT_ID,DEPARTMENT_NAME,LAST_RANK,FIRST_RANK,FIELD_RATE,SUM_ENROLLMENT,SUM_CAPACITY
Ýktisat Fakültesi,101090538,Siyaset Bilimi ve Kamu Yönetimi (Açýköðretim),848848.0,58262.0,0.83,805.0,960.5
Ýktisat Fakültesi,101090552,  Ýktisat (Ýngilizce) (Açýköðretim),1152533.0,80245.0,1.0,154.0,154.0
Ýktisat Fakültesi,101090552,Ýktisat (Ýngilizce) (Açýköðretim),943808.0,145518.33,0.7,121.67,167.33
Ýktisat Fakültesi,101090553,  Siyaset Bilimi ve Kamu Yönetimi (Ýngilizce) (Açýköðretim),1130832.0,182166.0,1.0,154.0,154.0
Ýktisat Fakültesi,101090553,Siyaset Bilimi ve Kamu Yönetimi (Ýngilizce) (Açýköðretim),940325.67,228636.0,0.7,120.67,167.33
Ýktisat Fakültesi,101090554,  Uluslararasý Ýliþkiler (Ýngilizce) (Açýköðretim),992653.0,7134.0,1.0,154.0,154.0
Ýktisat Fakültesi,101090554,Uluslararasý Ýliþkiler (Ýngilizce) (Açýköðretim),785989.33,97430.33,0.73,115.33,156.67
Ýktisat Fakültesi,105610519,  Çalýþma Ekonomisi ve Endüstri Ýliþkileri,286187.0,157251.0,1.0,103.0,103.0
Ýktisat Fakültesi,105610519,Çalýþma Ekonomisi ve Endüstri Ýliþkileri,260202.0,89506.8,1.0,104.2,104.6
Ýktisat Fakültesi,105610528,  Ekonometri,296642.0,150309.0,1.0,103.0,103.0
Ýktisat Fakültesi,105610528,Ekonometri,277686.6,139289.8,0.99,104.0,104.6
Ýktisat Fakültesi,105610537,  Ýktisat,175693.0,59291.0,1.0,226.0,226.0
Ýktisat Fakültesi,105610537,Ýktisat,163355.0,49030.8,1.0,228.6,229.2
Ýktisat Fakültesi,105610546,  Ýktisat (Ýngilizce),91813.0,3227.0,1.0,154.0,154.0
Ýktisat Fakültesi,105610546,Ýktisat (Ýngilizce),77247.25,21121.5,0.99,154.0,155.0
Ýktisat Fakültesi,105610546,Ýktisat(Ýngilizce),97305.0,7291.0,1.0,154.0,154.0
Ýktisat Fakültesi,105610555,  Ýþletme,140201.0,59312.0,1.0,113.0,113.0
Ýktisat Fakültesi,105610555,Ýþletme,131216.6,47681.8,1.0,114.6,114.6
Ýktisat Fakültesi,105610564,  Maliye,238806.0,133736.0,1.0,113.0,113.0
Ýktisat Fakültesi,105610564,Maliye,211783.4,94751.2,1.0,114.4,114.6
Ýktisat Fakültesi,105610573,  Siyaset Bilimi ve Uluslararasý Ýliþkiler,144011.0,88657.0,1.0,103.0,103.0
Ýktisat Fakültesi,105610573,Siyaset Bilimi ve Uluslararasý Ýliþkiler,116124.0,45747.6,1.0,104.6,104.6
Ýktisat Fakültesi,105610582,Turizm Ýþletmeciliði (Fakülte),324908.0,154114.0,1.0,77.0,77.0
Ýktisat Fakültesi,105610582,Turizm Ýþletmeciliði(Fakülte),325617.0,95057.0,1.0,77.0,77.0
Ýktisat Fakültesi,105690665,  Ýktisat (Ýngilizce) (UOLP-Uluslararasý Saraybosna Üniversitesi) (Ücretli),250723.0,250723.0,0.05,1.0,20.0
Ýktisat Fakültesi,105690665,Ýktisat (Ýngilizce) (UOLP-Uluslararasý Saraybosna Üniversitesi) (Ücretli),214212.0,214212.0,0.05,1.0,20.0
Ýktisat Fakültesi,105690746,  Siyaset Bilimi ve Uluslararasý Ýliþkiler (Ýngilizce),77640.0,18447.0,1.0,52.0,52.0
Ýktisat Fakültesi,105690746,Siyaset Bilimi ve Uluslararasý Ýliþkiler (Ýngilizce),68412.33,15837.33,0.99,55.33,56.0
Ýktisat Fakültesi,105690747,  Turizm Ýþletmeciliði,321843.0,154205.0,1.0,77.0,77.0
Ýktisat Fakültesi,105690747,Turizm Ýþletmeciliði,304429.67,80808.33,1.0,79.33,79.33
Ýktisat Fakültesi,105690802,  Yönetim Biliþim Sistemleri (Ýngilizce),15584.0,4760.0,1.0,31.0,31.0
Ýktisat Fakültesi,105690802,Yönetim Biliþim Sistemleri (Ýngilizce),6820.5,2354.5,1.0,36.5,36.5
Ýktisat Fakültesi,107210359,  Çalýþma Ekonomisi ve Endüstri Ýliþkileri,272501.0,172589.0,1.0,93.0,93.0
Ýktisat Fakültesi,107210359,Çalýþma Ekonomisi ve Endüstri Ýliþkileri,251335.8,137912.0,1.0,94.6,94.6
Ýktisat Fakültesi,107210368,  Ekonometri,290816.0,105931.0,1.0,93.0,93.0
Ýktisat Fakültesi,107210368,Ekonometri,270101.4,85972.2,0.99,94.0,94.6
Ýktisat Fakültesi,107210377,  Ýktisat,183677.0,45074.0,1.0,144.0,144.0
Ýktisat Fakültesi,107210377,Ýktisat,174568.8,66567.6,1.0,147.6,147.8
Ýktisat Fakültesi,107210386,  Ýktisat (Ýngilizce),51715.0,11782.0,1.0,72.0,72.0
Ýktisat Fakültesi,107210386,Ýktisat (Ýngilizce),47964.0,12440.0,0.99,73.25,73.75
Ýktisat Fakültesi,107210386,Ýktisat(Ýngilizce),73919.0,24324.0,1.0,72.0,72.0
Ýktisat Fakültesi,107210447,  Maliye,220805.0,113526.0,1.0,93.0,93.0
Ýktisat Fakültesi,107210447,Maliye,197167.0,96464.8,0.99,94.0,94.6
Ýktisat Fakültesi,107290555,Çalýþma Ekonomisi ve Endüstri Ýliþkileri (KKTC UYRUKLU),1354610.0,1354610.0,1.0,1.0,1.0
Ýlahiyat Fakültesi,100110478,  Ýlahiyat,205637.0,27756.0,1.0,111.0,111.0
Ýlahiyat Fakültesi,100110478,Ýlahiyat,194741.0,14449.8,1.0,113.4,113.4
Ýlahiyat Fakültesi,100130225,  Ýlahiyat (ÝÖ),557203.0,193104.0,1.0,93.0,93.0
Ýlahiyat Fakültesi,100130225,Ýlahiyat (ÝÖ),481929.67,60501.67,0.97,94.67,97.33
Ýlahiyat Fakültesi,100130225,Ýlahiyat(ÝÖ),171036.0,13558.0,1.0,103.0,103.0
Ýlahiyat Fakültesi,100190209,  Ýlahiyat (M.T.O.K.),516255.0,120501.0,1.0,12.0,12.0
Ýlahiyat Fakültesi,100190209,Ýlahiyat (M.T.O.K.),471472.67,169802.33,0.97,11.67,12.0
Ýlahiyat Fakültesi,100190210,  Ýlahiyat (M.T.O.K.) (ÝÖ),692953.0,120139.0,1.0,10.0,10.0
Ýlahiyat Fakültesi,100190210,Ýlahiyat (M.T.O.K.) (ÝÖ),644667.0,394241.5,1.0,10.5,10.5
Ýlahiyat Fakültesi,100190211,  Ýlahiyat (Arapça),341900.0,26216.0,1.0,41.0,41.0
Ýlahiyat Fakültesi,100190211,Ýlahiyat (Arapça),523944.0,78969.33,1.0,38.33,38.33
Ýlahiyat Fakültesi,100190212,  Ýlahiyat (Arapça)(M.T.O.K.),674117.0,416911.0,1.0,5.0,5.0
Ýlahiyat Fakültesi,100190212,Ýlahiyat (Arapça) (M.T.O.K.),625853.0,336842.0,0.92,5.5,6.0
Ýlahiyat Fakültesi,100190212,Ýlahiyat (Arapça)(M.T.O.K.),372013.0,147208.0,1.0,5.0,5.0
Ýlahiyat Fakültesi,100390376,Ýlahiyat,331849.0,72274.0,1.0,34.0,34.0
Ýlahiyat Fakültesi,100390383,Ýlahiyat (M.T.O.K.),481899.0,260046.0,0.89,8.0,9.0
Ýlahiyat Fakültesi,100490284,Ýlahiyat,472965.0,16469.0,1.0,96.0,96.0
Ýlahiyat Fakültesi,100490291,Ýlahiyat (M.T.O.K.),528854.0,213584.0,1.0,11.0,11.0
Ýlahiyat Fakültesi,100690143,Ýlahiyat,613592.0,1966.0,1.0,74.0,74.0
Ýlahiyat Fakültesi,100690150,Ýlahiyat (M.T.O.K.),612260.0,149009.0,0.88,7.0,8.0
Ýlahiyat Fakültesi,100710745,  Ýlahiyat,155797.0,17753.0,1.0,139.0,139.0
Ýlahiyat Fakültesi,100710745,Ýlahiyat,141966.8,10925.6,1.0,143.2,143.2
Ýlahiyat Fakültesi,100790530,  Ýlahiyat (M.T.O.K.),378464.0,26560.0,1.0,15.0,15.0
Ýlahiyat Fakültesi,100790530,Ýlahiyat (M.T.O.K.),368787.0,49171.33,0.98,14.33,14.67
Ýlahiyat Fakültesi,100910267,  Ýlahiyat,285336.0,32557.0,1.0,102.0,102.0
Ýlahiyat Fakültesi,100910267,Ýlahiyat,331926.4,33327.2,1.0,109.8,109.8
Ýlahiyat Fakültesi,100930147,  Ýlahiyat (ÝÖ),642546.0,46031.0,1.0,102.0,102.0
Ýlahiyat Fakültesi,100930147,Ýlahiyat (ÝÖ),557289.33,122032.33,0.79,85.0,106.67
Ýlahiyat Fakültesi,100930147,Ýlahiyat(ÝÖ),216293.0,131681.0,1.0,93.0,93.0
Ýlahiyat Fakültesi,100990046,  Ýlahiyat (M.T.O.K.),591236.0,268404.0,1.0,11.0,11.0
Ýlahiyat Fakültesi,100990046,Ýlahiyat (M.T.O.K.),542033.0,227848.0,0.97,11.67,12.0
Ýlahiyat Fakültesi,100990047,  Ýlahiyat (M.T.O.K.) (ÝÖ),731063.0,559771.0,1.0,11.0,11.0
Ýlahiyat Fakültesi,100990047,Ýlahiyat (M.T.O.K.) (ÝÖ),693197.0,443083.0,0.78,9.0,11.5
Ýlahiyat Fakültesi,101110536,  Ýlahiyat,75171.0,3138.0,1.0,205.0,205.0
Ýlahiyat Fakültesi,101110536,Ýlahiyat,57739.2,909.0,1.0,207.8,207.8
Ýlahiyat Fakültesi,101111049,  Ýlahiyat (Ýngilizce),15707.0,2597.0,1.0,21.0,21.0
Ýlahiyat Fakültesi,101111049,Ýlahiyat (Ýngilizce),15948.0,1199.5,1.0,23.75,23.75
Ýlahiyat Fakültesi,101111049,Ýlahiyat(Ýngilizce),15194.0,1477.0,1.0,21.0,21.0
Ýlahiyat Fakültesi,101190517,  Ýlahiyat (M.T.O.K.),156055.0,26606.0,1.0,22.0,22.0
Ýlahiyat Fakültesi,101190517,Ýlahiyat (M.T.O.K.),154627.0,51040.33,1.0,20.0,20.0
Ýlahiyat Fakültesi,101210208,  Ýlahiyat,595199.0,33126.0,1.0,82.0,82.0
Ýlahiyat Fakültesi,101210208,Ýlahiyat,592989.0,122010.2,0.95,80.8,85.0
Ýlahiyat Fakültesi,101290084,  Ýlahiyat (M.T.O.K.),1184223.0,680828.0,1.0,10.0,10.0
Ýlahiyat Fakültesi,101290084,Ýlahiyat (M.T.O.K.),830305.67,450704.0,0.81,8.67,10.67
Ýlahiyat Fakültesi,101310234,Ýlahiyat,205696.5,52128.0,1.0,103.0,103.0
Ýlahiyat Fakültesi,101410242,  Ýlahiyat,187020.0,4717.0,1.0,185.0,185.0
Ýlahiyat Fakültesi,101410242,Ýlahiyat,177569.0,5921.2,1.0,188.0,188.0
Ýlahiyat Fakültesi,101430494,  Ýlahiyat (ÝÖ),333031.0,33857.0,1.0,108.0,108.0
Ýlahiyat Fakültesi,101430494,Ýlahiyat (ÝÖ),317729.0,29986.0,1.0,121.0,121.0
Ýlahiyat Fakültesi,101430494,Ýlahiyat(ÝÖ),184682.0,58465.0,1.0,154.0,154.0
Ýlahiyat Fakültesi,101490295,  Ýlahiyat (Arapça),298869.0,59050.0,1.0,41.0,41.0
Ýlahiyat Fakültesi,101490295,Ýlahiyat (Arapça),301411.0,37775.25,1.0,40.0,40.0
Ýlahiyat Fakültesi,101490295,Ýlahiyat(Arapça),152689.0,41506.0,1.0,41.0,41.0
Ýlahiyat Fakültesi,101490469,  Ýlahiyat (M.T.O.K.),703567.0,94760.0,1.0,60.0,60.0
Ýlahiyat Fakültesi,101490469,Ýlahiyat (M.T.O.K.),381350.0,164053.67,1.0,13.67,13.67
Ýlahiyat Fakültesi,101490470,  Ýlahiyat (M.T.O.K.) (ÝÖ),715126.0,244265.0,1.0,15.0,15.0
Ýlahiyat Fakültesi,101490470,Ýlahiyat (M.T.O.K.) (ÝÖ),514592.5,292619.5,1.0,15.5,15.5
Ýlahiyat Fakültesi,101490471,  Ýlahiyat (Arapça) (M.T.O.K.),1249761.0,524191.0,1.0,60.0,60.0
Ýlahiyat Fakültesi,101490471,Ýlahiyat (Arapça) (M.T.O.K.),473882.0,261590.33,1.0,6.0,6.0
Ýlahiyat Fakültesi,101510532,  Ýlahiyat,199285.0,22535.0,1.0,111.0,111.0
Ýlahiyat Fakültesi,101510532,Ýlahiyat,167609.0,14846.5,1.0,117.75,117.75
Ýlahiyat Fakültesi,101590158,  Ýlahiyat (M.T.O.K.),478940.0,296826.0,1.0,12.0,12.0
Ýlahiyat Fakültesi,101590158,Ýlahiyat (M.T.O.K.),473105.5,135007.5,1.0,12.5,12.5
Ýlahiyat Fakültesi,101590273,Ýlahiyat,318055.0,36306.0,1.0,106.0,106.0
Ýlahiyat Fakültesi,101590280,Ýlahiyat (M.T.O.K.),338483.0,242415.0,1.0,11.0,11.0
Ýlahiyat Fakültesi,101810132,  Ýlahiyat,578326.0,74073.0,1.0,157.0,157.0
Ýlahiyat Fakültesi,101810132,Ýlahiyat,563412.4,50282.8,0.97,159.8,165.2
Ýlahiyat Fakültesi,101830118,  Ýlahiyat (ÝÖ),992466.0,270268.0,1.0,102.0,102.0
Ýlahiyat Fakültesi,101830118,Ýlahiyat (ÝÖ),655949.0,89036.0,0.81,87.67,106.67
Ýlahiyat Fakültesi,101830118,Ýlahiyat(ÝÖ),271466.0,38129.0,1.0,123.0,123.0
Ýlahiyat Fakültesi,101890062,  Ýlahiyat (M.T.O.K.),906343.0,542603.0,1.0,17.0,17.0
Ýlahiyat Fakültesi,101890062,Ýlahiyat (M.T.O.K.),670135.33,257328.0,0.81,13.33,16.67
Ýlahiyat Fakültesi,101890063,  Ýlahiyat (M.T.O.K.) (ÝÖ),1009966.0,767280.0,1.0,11.0,11.0
Ýlahiyat Fakültesi,101890063,Ýlahiyat (M.T.O.K.) (ÝÖ),765979.5,611628.5,0.64,7.5,11.5
Ýlahiyat Fakültesi,102010146,Ýlahiyat,190834.0,13502.5,1.0,154.0,154.0
Ýlahiyat Fakültesi,102310197,  Ýlahiyat,420158.0,26998.0,1.0,120.0,120.0
Ýlahiyat Fakültesi,102310197,Ýlahiyat,489616.8,52448.2,1.0,126.8,126.8
Ýlahiyat Fakültesi,102330129,  Ýlahiyat (ÝÖ),817483.0,50203.0,1.0,111.0,111.0
Ýlahiyat Fakültesi,102330129,Ýlahiyat (ÝÖ),633649.67,106096.0,0.8,94.33,116.0
Ýlahiyat Fakültesi,102330129,Ýlahiyat(ÝÖ),254753.0,48134.0,1.0,123.0,123.0
Ýlahiyat Fakültesi,102390121,  Ýlahiyat (M.T.O.K.),898222.0,413082.0,1.0,13.0,13.0
Ýlahiyat Fakültesi,102390121,Ýlahiyat (M.T.O.K.),685896.0,155164.33,0.95,13.0,13.67
Ýlahiyat Fakültesi,102390122,  Ýlahiyat (M.T.O.K.) (ÝÖ),1198835.0,570930.0,1.0,12.0,12.0
Ýlahiyat Fakültesi,102390122,Ýlahiyat (M.T.O.K.) (ÝÖ),787005.0,640090.5,0.67,8.5,12.5
Ýlahiyat Fakültesi,102590176,  Ýlahiyat,268341.0,25210.0,1.0,82.0,82.0
Ýlahiyat Fakültesi,102590176,Ýlahiyat,285546.0,34413.0,1.0,85.0,85.0
Ýlahiyat Fakültesi,102590336,  Ýlahiyat (M.T.O.K.),457763.0,216179.0,1.0,10.0,10.0
Ýlahiyat Fakültesi,102590336,Ýlahiyat (M.T.O.K.),483776.67,266884.33,1.0,10.67,10.67
Ýlahiyat Fakültesi,102610704,  Ýlahiyat,245702.0,4414.0,1.0,139.0,139.0
Ýlahiyat Fakültesi,102610704,Ýlahiyat,267382.8,10445.8,1.0,153.4,153.4
Ýlahiyat Fakültesi,102630523,  Ýlahiyat (ÝÖ),573788.0,9896.0,1.0,129.0,129.0
Ýlahiyat Fakültesi,102630523,Ýlahiyat (ÝÖ),513154.0,34310.0,0.95,135.33,142.33
Ýlahiyat Fakültesi,102630523,Ýlahiyat(ÝÖ),203962.0,9140.0,1.0,134.0,134.0
Ýlahiyat Fakültesi,102690267,  Ýlahiyat (M.T.O.K.),800116.0,224033.0,1.0,15.0,15.0
Ýlahiyat Fakültesi,102690267,Ýlahiyat (M.T.O.K.),563774.33,72528.33,0.98,16.67,17.0
Ýlahiyat Fakültesi,102690268,  Ýlahiyat (M.T.O.K.) (ÝÖ),1011725.0,405977.0,1.0,15.0,15.0
Ýlahiyat Fakültesi,102690268,Ýlahiyat (M.T.O.K.) (ÝÖ),741289.0,397667.0,0.81,14.5,17.5
Ýlahiyat Fakültesi,102710669,  Ýlahiyat,244336.0,46920.0,1.0,175.0,175.0
Ýlahiyat Fakültesi,102710669,Ýlahiyat,241943.2,30425.0,1.0,180.6,180.6
Ýlahiyat Fakültesi,102730267,  Ýlahiyat (ÝÖ),542405.0,177559.0,1.0,129.0,129.0
Ýlahiyat Fakültesi,102730267,Ýlahiyat (ÝÖ),483993.33,65581.67,0.88,119.33,135.33
Ýlahiyat Fakültesi,102730267,Ýlahiyat(ÝÖ),190542.0,118244.0,1.0,144.0,144.0
Ýlahiyat Fakültesi,102790289,  Ýlahiyat (M.T.O.K.),586892.0,99032.0,1.0,20.0,20.0
Ýlahiyat Fakültesi,102790289,Ýlahiyat (M.T.O.K.),511662.0,256401.67,0.98,18.67,19.0
Ýlahiyat Fakültesi,102790290,  Ýlahiyat (M.T.O.K.) (ÝÖ),887083.0,654468.0,1.0,15.0,15.0
Ýlahiyat Fakültesi,102790290,Ýlahiyat (M.T.O.K.) (ÝÖ),653829.0,454037.5,0.97,15.0,15.5
Ýlahiyat Fakültesi,102910252,  Ýlahiyat,160396.0,6535.0,1.0,149.0,149.0
Ýlahiyat Fakültesi,102910252,Ýlahiyat,149769.0,4901.2,1.0,163.8,163.8
Ýlahiyat Fakültesi,102930308,  Ýlahiyat (ÝÖ),344420.0,25757.0,1.0,129.0,129.0
Ýlahiyat Fakültesi,102930308,Ýlahiyat (ÝÖ),294468.67,17474.0,1.0,145.67,145.67
Ýlahiyat Fakültesi,102930308,Ýlahiyat(ÝÖ),161153.0,10064.0,1.0,144.0,144.0
Ýlahiyat Fakültesi,102990397,  Ýlahiyat (M.T.O.K.),582583.0,218474.0,1.0,15.0,15.0
Ýlahiyat Fakültesi,102990397,Ýlahiyat (M.T.O.K.),513987.0,177106.67,0.98,16.33,16.67
Ýlahiyat Fakültesi,102990398,  Ýlahiyat (M.T.O.K.) (ÝÖ),780446.0,356077.0,1.0,15.0,15.0
Ýlahiyat Fakültesi,102990398,Ýlahiyat (M.T.O.K.) (ÝÖ),644005.0,336455.5,0.98,17.0,17.5
Ýlahiyat Fakültesi,103010143,  Ýlahiyat,240145.0,22395.0,1.0,318.0,318.0
Ýlahiyat Fakültesi,103010143,Ýlahiyat,200726.8,6751.0,1.0,339.8,339.8
Ýlahiyat Fakültesi,103090148,  Ýlahiyat (ÝÖ),456292.0,104791.0,1.0,164.0,164.0
Ýlahiyat Fakültesi,103090148,Ýlahiyat (ÝÖ),418195.33,32940.33,1.0,175.33,175.33
Ýlahiyat Fakültesi,103090148,Ýlahiyat(ÝÖ),171895.0,20829.0,1.0,103.0,103.0
Ýlahiyat Fakültesi,103090217,  Ýlahiyat (M.T.O.K.),1076350.0,141239.0,1.0,30.0,30.0
Ýlahiyat Fakültesi,103090217,Ýlahiyat (M.T.O.K.),536754.33,156106.0,1.0,30.0,30.0
Ýlahiyat Fakültesi,103090218,  Ýlahiyat (M.T.O.K.) (ÝÖ),1333061.0,328190.0,1.0,20.0,20.0
Ýlahiyat Fakültesi,103090218,Ýlahiyat (M.T.O.K.) (ÝÖ),720455.5,364792.5,1.0,23.0,23.0
Ýlahiyat Fakültesi,103110372,  Ýlahiyat,158879.0,15250.0,1.0,167.0,167.0
Ýlahiyat Fakültesi,103110372,Ýlahiyat,151755.6,6405.6,1.0,172.4,172.4
Ýlahiyat Fakültesi,103130207,  Ýlahiyat (ÝÖ),360828.0,114275.0,1.0,129.0,129.0
Ýlahiyat Fakültesi,103130207,Ýlahiyat (ÝÖ),342418.0,69904.0,1.0,135.33,135.33
Ýlahiyat Fakültesi,103130207,Ýlahiyat(ÝÖ),136408.0,30910.0,1.0,154.0,154.0
Ýlahiyat Fakültesi,103190632,  Ýlahiyat (M.T.O.K.),438208.0,120353.0,1.0,18.0,18.0
Ýlahiyat Fakültesi,103190632,Ýlahiyat (M.T.O.K.),415539.0,49134.33,1.0,16.33,16.33
Ýlahiyat Fakültesi,103190633,  Ýlahiyat (M.T.O.K.) (ÝÖ),667877.0,289732.0,1.0,15.0,15.0
Ýlahiyat Fakültesi,103190633,Ýlahiyat (M.T.O.K.) (ÝÖ),644512.0,350147.5,1.0,15.5,15.5
Ýlahiyat Fakültesi,103310537,  Ýlahiyat,314439.0,49557.0,1.0,111.0,111.0
Ýlahiyat Fakültesi,103310537,Ýlahiyat,285721.0,20430.2,1.0,117.0,117.0
Ýlahiyat Fakültesi,103390147,  Ýlahiyat (ÝÖ),579089.0,51815.0,1.0,72.0,72.0
Ýlahiyat Fakültesi,103390147,Ýlahiyat (ÝÖ),523653.33,119673.33,0.91,69.67,76.0
Ýlahiyat Fakültesi,103390147,Ýlahiyat(ÝÖ),218601.0,78094.0,1.0,82.0,82.0
Ýlahiyat Fakültesi,103390197,  Ýlahiyat (M.T.O.K.),508886.0,63846.0,1.0,12.0,12.0
Ýlahiyat Fakültesi,103390197,Ýlahiyat (M.T.O.K.),512454.0,169461.67,1.0,12.67,12.67
Ýlahiyat Fakültesi,103390198,  Ýlahiyat (M.T.O.K.) (ÝÖ),753399.0,435310.0,1.0,10.0,10.0
Ýlahiyat Fakültesi,103390198,Ýlahiyat (M.T.O.K.) (ÝÖ),606617.0,280515.0,1.0,10.5,10.5
Ýlahiyat Fakültesi,103510271,  Ýlahiyat,166399.0,2485.0,1.0,185.0,185.0
Ýlahiyat Fakültesi,103510271,Ýlahiyat,144928.4,2966.2,1.0,187.8,187.8
Ýlahiyat Fakültesi,103530203,  Ýlahiyat (ÝÖ),336148.0,560.0,1.0,129.0,129.0
Ýlahiyat Fakültesi,103530203,Ýlahiyat (ÝÖ),329283.0,45589.0,1.0,138.67,138.67
Ýlahiyat Fakültesi,103530203,Ýlahiyat(ÝÖ),140692.0,40348.0,1.0,154.0,154.0
Ýlahiyat Fakültesi,103590456,  Ýlahiyat (M.T.O.K.),478631.0,148592.0,1.0,20.0,20.0
Ýlahiyat Fakültesi,103590456,Ýlahiyat (M.T.O.K.),466590.0,69774.67,1.0,18.67,18.67
Ýlahiyat Fakültesi,103590457,  Ýlahiyat (M.T.O.K.) (ÝÖ),932562.0,550826.0,1.0,15.0,15.0
Ýlahiyat Fakültesi,103590457,Ýlahiyat (M.T.O.K.) (ÝÖ),612665.5,145106.5,1.0,15.5,15.5
Ýlahiyat Fakültesi,103610207,Ýlahiyat,434961.0,26198.17,1.0,152.83,152.83
Ýlahiyat Fakültesi,103690102,Ýlahiyat (M.T.O.K.),725904.33,254835.0,0.98,15.33,15.67
Ýlahiyat Fakültesi,103810444,  Ýlahiyat,151310.0,11955.0,1.0,129.0,129.0
Ýlahiyat Fakültesi,103810444,Ýlahiyat,129523.0,14107.2,1.0,135.2,135.2
Ýlahiyat Fakültesi,103830272,  Ýlahiyat (ÝÖ),351838.0,141092.0,1.0,111.0,111.0
Ýlahiyat Fakültesi,103830272,Ýlahiyat (ÝÖ),324588.0,47423.33,1.0,123.0,123.0
Ýlahiyat Fakültesi,103830272,Ýlahiyat(ÝÖ),150857.0,24599.0,1.0,144.0,144.0
Ýlahiyat Fakültesi,103890227,  Ýlahiyat (M.T.O.K.),446787.0,119207.0,1.0,15.0,15.0
Ýlahiyat Fakültesi,103890227,Ýlahiyat (M.T.O.K.),419949.67,185892.0,1.0,14.67,14.67
Ýlahiyat Fakültesi,103890228,  Ýlahiyat (M.T.O.K.) (ÝÖ),634150.0,466607.0,1.0,12.0,12.0
Ýlahiyat Fakültesi,103890228,Ýlahiyat (M.T.O.K.) (ÝÖ),601988.5,234011.0,1.0,12.5,12.5
Ýlahiyat Fakültesi,103910716,  Ýlahiyat,279253.0,15112.0,1.0,205.0,205.0
Ýlahiyat Fakültesi,103910716,Ýlahiyat,289828.8,3351.0,1.0,235.0,235.0
Ýlahiyat Fakültesi,103930571,  Ýlahiyat (ÝÖ),484481.0,162842.0,1.0,103.0,103.0
Ýlahiyat Fakültesi,103930571,Ýlahiyat (ÝÖ),470564.67,22669.0,1.0,122.33,122.33
Ýlahiyat Fakültesi,103930571,Ýlahiyat(ÝÖ),195636.0,16432.0,1.0,144.0,144.0
Ýlahiyat Fakültesi,103990239,  Ýlahiyat (M.T.O.K.),806045.0,317391.0,1.0,22.0,22.0
Ýlahiyat Fakültesi,103990239,Ýlahiyat (M.T.O.K.),636713.0,231267.0,0.99,24.33,24.67
Ýlahiyat Fakültesi,103990240,  Ýlahiyat (M.T.O.K.) (ÝÖ),1081223.0,849922.0,1.0,11.0,11.0
Ýlahiyat Fakültesi,103990240,Ýlahiyat (M.T.O.K.) (ÝÖ),762293.5,312932.0,0.77,10.5,13.0
Ýlahiyat Fakültesi,104210517,  Ýlahiyat,131688.0,3140.0,1.0,111.0,111.0
Ýlahiyat Fakültesi,104210517,Ýlahiyat,108802.4,4057.4,1.0,128.4,128.4
Ýlahiyat Fakültesi,104230187,  Ýlahiyat (ÝÖ),239351.0,15717.0,1.0,72.0,72.0
Ýlahiyat Fakültesi,104230187,Ýlahiyat (ÝÖ),194226.0,46457.67,1.0,82.0,82.0
Ýlahiyat Fakültesi,104230187,Ýlahiyat(ÝÖ),148447.0,13402.0,1.0,123.0,123.0
Ýlahiyat Fakültesi,104290223,  Ýlahiyat (Arapça),268608.0,11476.0,1.0,36.0,36.0
Ýlahiyat Fakültesi,104290223,Ýlahiyat (Arapça),284307.25,29598.5,1.0,40.75,40.75
Ýlahiyat Fakültesi,104290283,  Ýlahiyat (M.T.O.K.),525981.0,240239.0,1.0,12.0,12.0
Ýlahiyat Fakültesi,104290283,Ýlahiyat (M.T.O.K.),479473.33,127810.0,1.0,14.0,14.0
Ýlahiyat Fakültesi,104290284,  Ýlahiyat (M.T.O.K.) (ÝÖ),735818.0,291989.0,1.0,10.0,10.0
Ýlahiyat Fakültesi,104290284,Ýlahiyat (M.T.O.K.) (ÝÖ),418047.5,183983.5,1.0,12.0,12.0
Ýlahiyat Fakültesi,104290285,  Ýlahiyat (Arapça) (M.T.O.K.) ,548207.0,173113.0,1.0,5.0,5.0
Ýlahiyat Fakültesi,104290285,Ýlahiyat (Arapça) (M.T.O.K.),548309.67,396823.0,1.0,6.33,6.33
Ýlahiyat Fakültesi,104310482,Ýlahiyat,170386.0,2375.0,1.0,154.0,154.0
Ýlahiyat Fakültesi,104330186,Ýlahiyat(ÝÖ),236586.0,52176.0,1.0,123.0,123.0
Ýlahiyat Fakültesi,104590484,Ýlahiyat,627217.0,69257.0,1.0,96.0,96.0
Ýlahiyat Fakültesi,104590491,Ýlahiyat (M.T.O.K.),621318.0,357339.0,1.0,11.0,11.0
Ýlahiyat Fakültesi,104710248,  Ýlahiyat,560068.0,81778.0,1.0,129.0,129.0
Ýlahiyat Fakültesi,104710248,Ýlahiyat,537720.2,56370.0,0.98,132.8,135.2
Ýlahiyat Fakültesi,104730216,  Ýlahiyat (ÝÖ),1011141.0,55278.0,1.0,111.0,111.0
Ýlahiyat Fakültesi,104730216,Ýlahiyat (ÝÖ),652375.67,96407.0,0.76,96.67,123.0
Ýlahiyat Fakültesi,104730216,Ýlahiyat(ÝÖ),265182.0,180752.0,1.0,123.0,123.0
Ýlahiyat Fakültesi,104790068,  Ýlahiyat (M.T.O.K.),949266.0,341409.0,1.0,15.0,15.0
